time_s,event,mode,sent,packets,seq,free,fill,received,read,high,outstanding,effective_free,controller_budget,waits
147.748054,status,pi,4774680,26526,26526,32448,98624,4772160,4673536,102352,2520,29928,0.000,6203
147.759333,send,pi,4775040,26528,26528,32448,98624,4772160,4673536,102352,2880,29568,641.079,6203
147.883736,status,pi,4779720,26554,26554,32584,98488,4776120,4677632,102352,3600,28984,0.000,6208
147.926986,send,pi,4780800,26560,26560,32584,98488,4776120,4677632,102352,4680,27904,641.893,6210
147.971750,status,pi,4781880,26566,26566,32900,98172,4779900,4681728,102352,1980,30920,0.000,6212
148.108220,send,pi,4786560,26592,26592,32900,98172,4779900,4681728,102352,6660,26240,643.790,6218
148.155650,status,pi,4788000,26600,26600,31416,99656,4785480,4685824,102352,2520,28896,0.000,6220
148.244672,status,pi,4790700,26615,26615,32092,98980,4788900,4689920,102352,1800,30292,0.000,6224
148.300644,send,pi,4792320,26624,26624,32092,98980,4788900,4689920,102352,3420,28672,638.936,6226
148.376643,status,pi,4795200,26640,26640,31148,99924,4793940,4694016,102352,1260,29888,0.000,6230
148.472985,send,pi,4798080,26656,26656,31148,99924,4793940,4694016,102352,4140,27008,633.263,6233
148.511737,status,pi,4798980,26661,26661,32904,98168,4796280,4698112,102352,2700,30204,0.000,6235
148.603680,status,pi,4802220,26679,26679,34480,96592,4798800,4702208,102352,3420,31060,0.000,6239
148.659678,send,pi,4803840,26688,26688,34480,96592,4798800,4702208,102352,5040,29440,653.259,6241
148.735677,status,pi,4806900,26705,26705,32636,98436,4804740,4706304,102352,2160,30476,0.000,6245
148.826401,send,pi,4809600,26720,26720,32636,98436,4804740,4706304,102352,4860,27776,642.200,6248
148.853979,wait,pi,4810680,26726,26726,32636,98436,4804740,4706304,102352,5940,26696,642.200,6250
148.876489,status,pi,4811040,26728,26728,32772,98300,4808700,4710400,102352,2340,30432,0.000,6250
149.007700,status,pi,4815180,26751,26751,33448,97624,4812120,4714496,102352,3060,30388,0.000,6256
149.011712,send,pi,4815360,26752,26752,33448,97624,4812120,4714496,102352,3240,30208,647.072,6256
149.143990,status,pi,4819680,26776,26776,30884,100188,4818780,4718592,102352,900,29984,0.000,6262
149.195561,send,pi,4821120,26784,26784,30884,100188,4818780,4718592,102352,2340,28544,631.687,6264
149.325361,status,pi,4825440,26808,26808,31920,99152,4821840,4722688,102352,3600,28320,0.000,6270
149.372851,send,pi,4826880,26816,26816,31920,99152,4821840,4722688,102352,5040,26880,637.892,6271
149.411966,status,pi,4827960,26822,26822,32236,98836,4825620,4726784,102352,2340,29896,0.000,6273
149.504997,status,pi,4831200,26840,26840,32552,98520,4829400,4730880,102352,1800,30752,0.000,6277
149.543109,send,pi,4832640,26848,26848,32552,98520,4829400,4730880,102352,3240,29312,641.680,6278
149.640278,status,pi,4835160,26862,26862,32328,98744,4833720,4734976,102352,1440,30888,0.000,6282
149.734737,send,pi,4838400,26880,26880,32328,98744,4833720,4734976,102352,4680,27648,640.334,6286
149.771699,status,pi,4839480,26886,26886,31924,99148,4838220,4739072,102352,1260,30664,0.000,6288
149.901405,send,pi,4844160,26912,26912,31924,99148,4838220,4739072,102352,5940,25984,637.904,6293
149.911623,status,pi,4844520,26914,26914,31520,99552,4842720,4743168,102352,1800,29720,0.000,6294
150.036240,wait,pi,4848480,26936,26936,31520,99552,4842720,4743168,102352,5760,25760,635.474,6300
150.043721,status,pi,4848480,26936,26936,32556,98516,4845780,4747264,102352,2700,29856,0.000,6300
150.080715,send,pi,4849920,26944,26944,32556,98516,4845780,4747264,102352,4140,28416,641.690,6301
150.176285,status,pi,4852980,26961,26961,34492,96580,4847940,4751360,102352,5040,29452,0.000,6306
150.261698,send,pi,4855680,26976,26976,34492,96580,4847940,4751360,102352,7740,26752,653.312,6309
150.313013,status,pi,4857480,26986,26986,33008,98064,4853520,4755456,102352,3960,29048,0.000,6312
150.403475,status,pi,4860720,27004,27004,32964,98108,4857660,4759552,102352,3060,29904,0.000,6316
150.445582,send,pi,4861440,27008,27008,32964,98108,4857660,4759552,102352,3780,29184,644.148,6317
150.539877,status,pi,4864500,27025,27025,31480,99592,4863240,4763648,102352,1260,30220,0.000,6322
150.630443,send,pi,4867200,27040,27040,31480,99592,4863240,4763648,102352,3960,27520,635.239,6325
150.672283,status,pi,4868280,27046,27046,31796,99276,4867020,4767744,102352,1260,30536,0.000,6327
150.809120,status,pi,4872780,27071,27071,31392,99680,4871520,4771840,102352,1260,30132,0.000,6333
150.817912,send,pi,4872960,27072,27072,31392,99680,4871520,4771840,102352,1440,29952,634.704,6333
150.943833,status,pi,4877280,27096,27096,31708,99364,4875300,4775936,102352,1980,29728,0.000,6338
150.990526,send,pi,4878720,27104,27104,31708,99364,4875300,4775936,102352,3420,28288,636.591,6340
151.079644,status,pi,4881780,27121,27121,32564,98508,4878540,4780032,102352,3240,29324,0.000,6344
151.161855,send,pi,4884480,27136,27136,32564,98508,4878540,4780032,102352,5940,26624,641.722,6347
151.167671,status,pi,4885020,27139,27139,32160,98912,4883040,4784128,102352,1980,30180,0.000,6348
151.207575,wait,pi,4886280,27146,27146,32160,98912,4883040,4784128,102352,3240,28920,639.297,6350
151.303658,status,pi,4889340,27163,27163,32476,98596,4886820,4788224,102352,2520,29956,0.000,6354
151.346483,send,pi,4890240,27168,27168,32476,98596,4886820,4788224,102352,3420,29056,641.191,6355
151.442367,status,pi,4892760,27182,27182,31352,99720,4892040,4792320,102352,720,30632,0.000,6359
151.540235,send,pi,4896000,27200,27200,31352,99720,4892040,4792320,102352,3960,27392,634.441,6363
151.575842,status,pi,4897620,27209,27209,31488,99584,4896000,4796416,102352,1620,29868,0.000,6365
151.705473,send,pi,4901760,27232,27232,31488,99584,4896000,4796416,102352,5760,25728,635.247,6370
151.707397,status,pi,4902120,27234,27234,31984,99088,4899600,4800512,102352,2520,29464,0.000,6371
151.844882,status,pi,4905900,27255,27255,31940,99132,4903740,4804608,102352,2160,29780,0.000,6376
151.898612,send,pi,4907520,27264,27264,31940,99132,4903740,4804608,102352,3780,28160,637.954,6378
151.935734,status,pi,4909140,27273,27273,32436,98636,4907340,4808704,102352,1800,30636,0.000,6380
152.067997,status,pi,4913100,27295,27295,31492,99580,4912380,4812800,102352,720,30772,0.000,6386
152.075883,send,pi,4913280,27296,27296,31492,99580,4912380,4812800,102352,900,30592,635.262,6386
152.207547,status,pi,4918140,27323,27323,31808,99264,4916160,4816896,102352,1980,29828,0.000,6392
152.245606,send,pi,4919040,27328,27328,31808,99264,4916160,4816896,102352,2880,28928,637.149,6393
152.339936,status,pi,4921920,27344,27344,31944,99128,4920120,4820992,102352,1800,30144,0.000,6398
152.383890,wait,pi,4923900,27355,27355,31944,99128,4920120,4820992,102352,3780,28164,637.960,6400
152.426968,send,pi,4924800,27360,27360,31944,99128,4920120,4820992,102352,4680,27264,637.959,6401
152.475617,status,pi,4926420,27369,27369,31720,99352,4924440,4825088,102352,1980,29740,0.000,6404
152.609300,status,pi,4930200,27390,27390,32576,98496,4927680,4829184,102352,2520,30056,0.000,6409
152.611867,send,pi,4930560,27392,27392,32576,98496,4927680,4829184,102352,2880,29696,636.607,6409
152.744173,status,pi,4934700,27415,27415,31992,99080,4932360,4833280,102352,2340,29652,0.000,6415
152.786908,send,pi,4936320,27424,27424,31992,99080,4932360,4833280,102352,3960,28032,638.237,6416
152.835562,status,pi,4937940,27433,27433,32488,98584,4935960,4837376,102352,1980,30508,0.000,6419
152.968671,status,pi,4941720,27454,27454,31544,99528,4941000,4841472,102352,720,30824,0.000,6424
152.977427,send,pi,4942080,27456,27456,31544,99528,4941000,4841472,102352,1080,30464,635.545,6424
153.105183,status,pi,4946220,27479,27479,31680,99392,4944960,4845568,102352,1260,30420,0.000,6430
153.148861,send,pi,4947840,27488,27488,31680,99392,4944960,4845568,102352,2880,28800,636.353,6431
153.243889,status,pi,4951080,27506,27506,31996,99076,4948740,4849664,102352,2340,29656,0.000,6435
153.332356,send,pi,4953600,27520,27520,31996,99076,4948740,4849664,102352,4860,27136,638.242,6439
153.375657,status,pi,4954500,27525,27525,31952,99120,4952880,4853760,102352,1620,30332,0.000,6441
153.511616,status,pi,4959000,27550,27550,32988,98084,4955940,4857856,102352,3060,29928,0.000,6447
153.512258,send,pi,4959360,27552,27552,32988,98084,4955940,4857856,102352,3420,29568,637.972,6447
153.557451,wait,pi,4960800,27560,27560,32988,98084,4955940,4857856,102352,4860,28128,644.188,6450
153.603595,status,pi,4962600,27570,27570,32764,98308,4960260,4861952,102352,2340,30424,0.000,6451
153.695223,send,pi,4965120,27584,27584,32764,98308,4960260,4861952,102352,4860,27904,642.845,6455
153.824201,status,pi,4969440,27608,27608,32360,98712,4964760,4866048,102352,4680,27680,0.000,6460
153.870687,send,pi,4970880,27616,27616,32360,98712,4964760,4866048,102352,6120,26240,640.420,6462
153.875400,status,pi,4971060,27617,27617,33936,97136,4967280,4870144,102352,3780,30156,0.000,6463
154.007710,status,pi,4975740,27643,27643,31192,99880,4974120,4874240,102352,1620,29572,0.000,6469
154.054692,send,pi,4976640,27648,27648,31192,99880,4974120,4874240,102352,2520,28672,633.416,6470
154.140002,status,pi,4979520,27664,27664,32588,98484,4976820,4878336,102352,2700,29888,0.000,6474
154.242346,send,pi,4982400,27680,27680,32588,98484,4976820,4878336,102352,5580,27008,641.786,6478
154.279686,status,pi,4984020,27689,27689,33444,97628,4980060,4882432,102352,3960,29484,0.000,6480
154.405231,send,pi,4988160,27712,27712,33444,97628,4980060,4882432,102352,8100,25344,646.926,6485
154.416996,status,pi,4988520,27714,27714,32320,98752,4985280,4886528,102352,3240,29080,0.000,6486
154.544050,status,pi,4992300,27735,27735,32636,98436,4989060,4890624,102352,3240,29396,0.000,6491
154.592856,send,pi,4993920,27744,27744,32636,98436,4989060,4890624,102352,4860,27776,642.075,6493
154.637000,status,pi,4995540,27753,27753,33672,97400,4992120,4894720,102352,3420,30252,0.000,6495
154.745982,wait,pi,4999500,27775,27775,33672,97400,4992120,4894720,102352,7380,26292,648.296,6500
154.766807,send,pi,4999680,27776,27776,33672,97400,4992120,4894720,102352,7560,26112,648.296,6500
154.767703,status,pi,4999860,27777,27777,31288,99784,4998600,4898816,102352,1260,30028,0.000,6500
154.951753,status,pi,5005260,27807,27807,31424,99648,5002560,4902912,102352,2700,28724,0.000,6508
154.959267,send,pi,5005440,27808,27808,31424,99648,5002560,4902912,102352,2880,28544,634.798,6508
155.040044,status,pi,5008320,27824,27824,31560,99512,5006520,4907008,102352,1800,29760,0.000,6512
155.130461,send,pi,5011200,27840,27840,31560,99512,5006520,4907008,102352,4680,26880,635.605,6515
155.267833,status,pi,5015340,27863,27863,31516,99556,5010660,4911104,102352,4680,26836,0.000,6521
155.268176,status,pi,5015340,27863,27863,34712,96360,5011560,4915200,102352,3780,30932,0.000,6521
155.320563,send,pi,5016960,27872,27872,34712,96360,5011560,4915200,102352,5400,29312,654.516,6523
155.399393,status,pi,5019840,27888,27888,33768,97304,5016600,4919296,102352,3240,30528,0.000,6527
155.497257,send,pi,5022720,27904,27904,33768,97304,5016600,4919296,102352,6120,27648,648.862,6530
155.536012,status,pi,5024520,27914,27914,31924,99148,5022540,4923392,102352,1980,29944,0.000,6532
155.668925,send,pi,5028480,27936,27936,31924,99148,5022540,4923392,102352,5940,25984,637.795,6537
155.672043,status,pi,5028840,27938,27938,32780,98292,5025780,4927488,102352,3060,29720,0.000,6538
155.812792,status,pi,5033340,27963,27963,31836,99236,5030820,4931584,102352,2520,29316,0.000,6544
155.856056,send,pi,5034240,27968,27968,31836,99236,5030820,4931584,102352,3420,28416,637.265,6545
155.949951,wait,pi,5037840,27988,27988,31836,99236,5030820,4931584,102352,7020,24816,637.261,6550
155.987735,status,pi,5038560,27992,27992,31792,99280,5034960,4935680,102352,3600,28192,0.000,6551
156.031837,status,pi,5039820,27999,27999,32648,98424,5038200,4939776,102352,1620,31028,0.000,6553
156.036765,send,pi,5040000,28000,28000,32648,98424,5038200,4939776,102352,1800,30848,642.131,6553
156.168679,status,pi,5044320,28024,28024,31884,99188,5043060,4943872,102352,1260,30624,0.000,6559
156.204669,send,pi,5045760,28032,28032,31884,99188,5043060,4943872,102352,2700,29184,637.544,6560
156.299851,status,pi,5048460,28047,28047,32200,98872,5046840,4947968,102352,1620,30580,0.000,6564
156.393454,send,pi,5051520,28064,28064,32200,98872,5046840,4947968,102352,4680,27520,639.435,6568
156.435790,status,pi,5052600,28070,28070,31256,99816,5051880,4952064,102352,720,30536,0.000,6570
156.572649,status,pi,5057100,28095,28095,31392,99680,5055840,4956160,102352,1260,30132,0.000,6576
156.579241,send,pi,5057280,28096,28096,31392,99680,5055840,4956160,102352,1440,29952,634.577,6576
156.707838,status,pi,5061420,28119,28119,32968,98104,5058360,4960256,102352,3060,29908,0.000,6582
156.741997,send,pi,5063040,28128,28128,32968,98104,5058360,4960256,102352,4680,28288,644.027,6583
156.843916,status,pi,5065920,28144,28144,32744,98328,5062680,4964352,102352,3240,29504,0.000,6588
156.922497,send,pi,5068800,28160,28160,32744,98328,5062680,4964352,102352,6120,26624,642.684,6591
156.931662,status,pi,5069160,28162,28162,32340,98732,5067180,4968448,102352,1980,30360,0.000,6592
157.068141,status,pi,5073120,28184,28184,32836,98236,5070780,4972544,102352,2340,30496,0.000,6597
157.118969,send,pi,5074560,28192,28192,32836,98236,5070780,4972544,102352,3780,29056,643.234,6599
157.128279,wait,pi,5075640,28198,28198,32836,98236,5070780,4972544,102352,4860,27976,643.234,6600
157.204767,status,pi,5077620,28209,28209,31532,99540,5076180,4976640,102352,1440,30092,0.000,6603
157.288248,send,pi,5080320,28224,28224,31532,99540,5076180,4976640,102352,4140,27392,635.405,6606
157.341181,status,pi,5081940,28233,28233,31668,99404,5080140,4980736,102352,1800,29868,0.000,6608
157.471650,status,pi,5085720,28254,28254,31624,99448,5084280,4984832,102352,1440,30184,0.000,6614
157.476028,send,pi,5086080,28256,28256,31624,99448,5084280,4984832,102352,1800,29824,635.949,6614
157.611654,status,pi,5090220,28279,28279,31040,100032,5088960,4988928,102352,1260,29780,0.000,6620
157.657438,send,pi,5091840,28288,28288,31040,100032,5088960,4988928,102352,2880,28160,632.435,6622
157.700927,status,pi,5093460,28297,28297,32616,98456,5091480,4993024,102352,1980,30636,0.000,6624
157.821183,send,pi,5097600,28320,28320,32616,98456,5091480,4993024,102352,6120,26496,641.888,6629
157.879675,status,pi,5099220,28329,28329,32212,98860,5095980,4997120,102352,3240,28972,0.000,6632
157.971795,status,pi,5102460,28347,28347,31448,99624,5100840,5001216,102352,1620,29828,0.000,6636
158.014162,send,pi,5103360,28352,28352,31448,99624,5100840,5001216,102352,2520,28928,634.875,6637
158.107834,status,pi,5106780,28371,28371,32124,98948,5104260,5005312,102352,2520,29604,0.000,6642
158.196701,send,pi,5109120,28384,28384,32124,98948,5104260,5005312,102352,4860,27264,638.924,6645
158.240604,status,pi,5110740,28393,28393,31900,99172,5108580,5009408,102352,2160,29740,0.000,6647
158.302456,wait,pi,5113260,28407,28407,31900,99172,5108580,5009408,102352,4680,27220,637.576,6650
158.368976,send,pi,5114880,28416,28416,31900,99172,5108580,5009408,102352,6300,25600,637.574,6652
158.371463,status,pi,5115060,28417,28417,31496,99576,5113080,5013504,102352,1980,29516,0.000,6653
158.511605,status,pi,5119560,28442,28442,32352,98720,5116320,5017600,102352,3240,29112,0.000,6659
158.550911,send,pi,5120640,28448,28448,32352,98720,5116320,5017600,102352,4320,28032,640.278,6660
158.595681,status,pi,5122080,28456,28456,32488,98584,5120280,5021696,102352,1800,30688,0.000,6663
158.736096,status,pi,5126040,28478,28478,31544,99528,5125320,5025792,102352,720,30824,0.000,6668
158.741312,send,pi,5126400,28480,28480,31544,99528,5125320,5025792,102352,1080,30464,635.427,6668
158.867756,status,pi,5130360,28502,28502,31860,99212,5129100,5029888,102352,1260,30600,0.000,6674
158.902332,send,pi,5132160,28512,28512,31860,99212,5129100,5029888,102352,3060,28800,637.315,6675
159.008789,status,pi,5134860,28527,28527,31636,99436,5133420,5033984,102352,1440,30196,0.000,6680
159.094157,send,pi,5137920,28544,28544,31636,99436,5133420,5033984,102352,4500,27136,635.963,6683
159.137279,status,pi,5139360,28552,28552,31772,99300,5137380,5038080,102352,1980,29792,0.000,6685
159.265934,send,pi,5143680,28576,28576,31772,99300,5137380,5038080,102352,6300,25472,636.772,6690
159.275744,status,pi,5143860,28577,28577,31548,99524,5141700,5042176,102352,2160,29388,0.000,6691
159.364111,status,pi,5146380,28591,28591,32224,98848,5145120,5046272,102352,1260,30964,0.000,6695
159.445776,send,pi,5149440,28608,28608,32224,98848,5145120,5046272,102352,4320,27904,639.478,6698
159.468195,wait,pi,5150160,28612,28612,32224,98848,5145120,5046272,102352,5040,27184,639.478,6700
159.504972,status,pi,5150880,28616,28616,33260,97812,5148180,5050368,102352,2700,30560,0.000,6701
159.637163,status,pi,5154660,28637,28637,32676,98396,5152860,5054464,102352,1800,30876,0.000,6706
159.639888,send,pi,5155200,28640,28640,32676,98396,5152860,5054464,102352,2340,30336,645.696,6706
159.771641,status,pi,5159880,28666,28666,31732,99340,5157900,5058560,102352,1980,29752,0.000,6712
159.812666,send,pi,5160960,28672,28672,31732,99340,5157900,5058560,102352,3060,28672,636.526,6713
159.903621,status,pi,5164200,28690,28690,31508,99564,5162220,5062656,102352,1980,29528,0.000,6718
159.993867,send,pi,5166720,28704,28704,31508,99564,5162220,5062656,102352,4500,27008,635.173,6721
160.040986,status,pi,5167440,28708,28708,31644,99428,5166180,5066752,102352,1260,30384,0.000,6723
160.127484,status,pi,5170680,28726,28726,33400,97672,5168520,5070848,102352,2160,31240,0.000,6727
160.163649,send,pi,5172480,28736,28736,33400,97672,5168520,5070848,102352,3960,29440,646.521,6728
160.264094,status,pi,5175180,28751,28751,33536,97536,5172480,5074944,102352,2700,30836,0.000,6733
160.354700,send,pi,5178240,28768,28768,33536,97536,5172480,5074944,102352,5760,27776,647.342,6736
160.403590,status,pi,5179680,28776,28776,31692,99380,5178420,5079040,102352,1260,30432,0.000,6739
160.532187,status,pi,5183460,28797,28797,34168,96904,5180040,5083136,102352,3420,30748,0.000,6744
160.536837,send,pi,5184000,28800,28800,34168,96904,5180040,5083136,102352,3960,30208,651.132,6744
160.649511,wait,pi,5188140,28823,28823,34168,96904,5180040,5083136,102352,8100,26068,651.138,6750
160.671411,status,pi,5188500,28825,28825,31424,99648,5186880,5087232,102352,1620,29804,0.000,6750
160.715397,send,pi,5189760,28832,28832,31424,99648,5186880,5087232,102352,2880,28544,634.673,6752
160.805341,status,pi,5192460,28847,28847,33180,97892,5189220,5091328,102352,3240,29940,0.000,6756
160.882737,send,pi,5195520,28864,28864,33180,97892,5189220,5091328,102352,6300,26880,645.205,6759
160.943780,status,pi,5196960,28872,28872,32416,98656,5194080,5095424,102352,2880,29536,0.000,6762
161.070928,send,pi,5201280,28896,28896,32416,98656,5194080,5095424,102352,7200,25216,640.620,6767
161.071676,status,pi,5201280,28896,28896,32192,98880,5198400,5099520,102352,2880,29312,0.000,6767
161.209564,status,pi,5205420,28919,28919,32508,98564,5202180,5103616,102352,3240,29268,0.000,6773
161.259384,send,pi,5207040,28928,28928,32508,98564,5202180,5103616,102352,4860,27648,641.168,6775
161.299881,status,pi,5208480,28936,28936,34264,96808,5204520,5107712,102352,3960,30304,0.000,6777
161.423676,send,pi,5212800,28960,28960,34264,96808,5204520,5107712,102352,8280,25984,651.712,6782
161.435835,status,pi,5213160,28962,28962,31700,99372,5211180,5111808,102352,1980,29720,0.000,6783
161.618052,status,pi,5218200,28990,28990,31656,99416,5215320,5115904,102352,2880,28776,0.000,6790
161.620696,send,pi,5218560,28992,28992,31656,99416,5215320,5115904,102352,3240,28416,636.321,6790
161.703611,status,pi,5221440,29008,29008,31072,100000,5220000,5120000,102352,1440,29632,0.000,6794
161.793899,send,pi,5224320,29024,29024,31072,100000,5220000,5120000,102352,4320,26752,632.542,6797
161.799597,status,pi,5224500,29025,29025,31928,99144,5223240,5124096,102352,1260,30668,0.000,6798
161.839104,wait,pi,5225760,29032,29032,31928,99144,5223240,5124096,102352,2520,29408,637.677,6800
161.927841,status,pi,5228460,29047,29047,31524,99548,5227740,5128192,102352,720,30804,0.000,6803
161.973918,send,pi,5230080,29056,29056,31524,99548,5227740,5128192,102352,2340,29184,635.247,6805
162.064058,status,pi,5232780,29071,29071,31660,99412,5231700,5132288,102352,1080,30580,0.000,6809
162.143996,send,pi,5235840,29088,29088,31660,99412,5231700,5132288,102352,4140,27520,636.055,6812
162.203776,status,pi,5237280,29096,29096,31436,99636,5236020,5136384,102352,1260,30176,0.000,6815
162.335670,status,pi,5241060,29117,29117,32292,98780,5239260,5140480,102352,1800,30492,0.000,6820
162.336815,send,pi,5241600,29120,29120,32292,98780,5239260,5140480,102352,2340,29952,634.702,6820
162.467700,status,pi,5245560,29142,29142,32788,98284,5242860,5144576,102352,2700,30088,0.000,6826
162.517643,send,pi,5247360,29152,29152,32788,98284,5242860,5144576,102352,4500,28288,642.811,6828
162.608060,status,pi,5250060,29167,29167,32024,99048,5247720,5148672,102352,2340,29684,0.000,6832
162.686486,send,pi,5253120,29184,29184,32024,99048,5247720,5148672,102352,5400,26624,638.224,6835
162.695645,status,pi,5253300,29185,29185,32520,98552,5251320,5152768,102352,1980,30540,0.000,6836
162.831726,status,pi,5257080,29206,29206,32116,98956,5255820,5156864,102352,1260,30856,0.000,6842
162.864293,send,pi,5258880,29216,29216,32116,98956,5255820,5156864,102352,3060,29056,638.774,6843
162.963981,status,pi,5261580,29231,29231,31712,99360,5260320,5160960,102352,1260,30452,0.000,6848
163.003276,wait,pi,5263560,29242,29242,31712,99360,5260320,5160960,102352,3240,28472,636.345,6850
163.046829,send,pi,5264640,29248,29248,31712,99360,5260320,5160960,102352,4320,27392,636.343,6851
163.099826,status,pi,5266080,29256,29256,32028,99044,5264100,5165056,102352,1980,30048,0.000,6854
163.227943,send,pi,5270400,29280,29280,32028,99044,5264100,5165056,102352,6300,25728,638.234,6859
163.235761,status,pi,5270580,29281,29281,31804,99268,5268420,5169152,102352,2160,29644,0.000,6860
163.371737,status,pi,5274900,29305,29305,31400,99672,5272920,5173248,102352,1980,29420,0.000,6866
163.407055,send,pi,5276160,29312,29312,31400,99672,5272920,5173248,102352,3240,28160,634.458,6867
163.463960,status,pi,5277420,29319,29319,32256,98816,5276160,5177344,102352,1260,30996,0.000,6870
163.599419,status,pi,5281740,29343,29343,32392,98680,5280120,5181440,102352,1620,30772,0.000,6875
163.599526,send,pi,5281920,29344,29344,32392,98680,5280120,5181440,102352,1800,30592,639.589,6875
163.732734,status,pi,5286420,29369,29369,34688,96384,5281920,5185536,102352,4500,30188,0.000,6881
163.777013,send,pi,5287680,29376,29376,34688,96384,5281920,5185536,102352,5760,28928,654.182,6882
163.864020,status,pi,5290380,29391,29391,31224,99848,5289480,5189632,102352,900,30324,0.000,6886
163.961266,send,pi,5293440,29408,29408,31224,99848,5289480,5189632,102352,3960,27264,633.397,6890
163.999627,status,pi,5294880,29416,29416,31900,99172,5292900,5193728,102352,1980,29920,0.000,6892
164.135870,status,pi,5298660,29437,29437,32036,99036,5296860,5197824,102352,1800,30236,0.000,6898
164.139523,send,pi,5299200,29440,29440,32036,99036,5296860,5197824,102352,2340,29696,638.263,6898
164.162732,wait,pi,5300640,29448,29448,32036,99036,5296860,5197824,102352,3780,28256,638.261,6900
164.272720,status,pi,5303160,29462,29462,31452,99620,5301540,5201920,102352,1620,29832,0.000,6904
164.301793,send,pi,5304960,29472,29472,31452,99620,5301540,5201920,102352,3420,28032,634.752,6905
164.455814,status,pi,5308740,29493,29493,31408,99664,5305680,5206016,102352,3060,28348,0.000,6912
164.483275,send,pi,5310720,29504,29504,31408,99664,5305680,5206016,102352,5040,26368,634.478,6913
164.497715,status,pi,5310720,29504,29504,31724,99348,5309460,5210112,102352,1260,30464,0.000,6914
164.673467,send,pi,5316480,29536,29536,31724,99348,5309460,5210112,102352,7020,24704,636.367,6921
164.676008,status,pi,5316480,29536,29536,33300,97772,5311980,5214208,102352,4500,28800,0.000,6922
164.768331,status,pi,5319000,29550,29550,32716,98356,5316660,5218304,102352,2340,30376,0.000,6925
164.849482,send,pi,5322240,29568,29568,32716,98356,5316660,5218304,102352,5580,27136,642.320,6928
164.903698,status,pi,5323500,29575,29575,32312,98760,5321160,5222400,102352,2340,29972,0.000,6931
165.034488,send,pi,5328000,29600,29600,32312,98760,5321160,5222400,102352,6840,25472,639.894,6936
165.035544,status,pi,5328000,29600,29600,31548,99524,5326020,5226496,102352,1980,29568,0.000,6937
165.124867,status,pi,5330520,29614,29614,32764,98308,5328900,5230592,102352,1620,31144,0.000,6940
165.204863,send,pi,5333760,29632,29632,32764,98308,5328900,5230592,102352,4860,27904,642.602,6943
165.263734,status,pi,5335020,29639,29639,33080,97992,5332680,5234688,102352,2340,30740,0.000,6946
165.338718,wait,pi,5337540,29653,29653,33080,97992,5332680,5234688,102352,4860,28220,644.499,6950
165.388503,send,pi,5339520,29664,29664,33080,97992,5332680,5234688,102352,6840,26240,644.500,6951
165.395780,status,pi,5339520,29664,29664,32316,98756,5337540,5238784,102352,1980,30336,0.000,6952
165.531479,status,pi,5344020,29689,29689,31912,99160,5342040,5242880,102352,1980,29932,0.000,6958
165.570799,send,pi,5345280,29696,29696,31912,99160,5342040,5242880,102352,3240,28672,637.488,6959
165.668656,status,pi,5347800,29710,29710,32048,99024,5346000,5246976,102352,1800,30248,0.000,6963
165.746160,send,pi,5351040,29728,29728,32048,99024,5346000,5246976,102352,5040,27008,638.298,6966
165.803731,status,pi,5352300,29735,29735,32004,99068,5350140,5251072,102352,2160,29844,0.000,6969
165.892256,status,pi,5355540,29753,29753,32680,98392,5353560,5255168,102352,1980,30700,0.000,6973
165.930137,send,pi,5356800,29760,29760,32680,98392,5353560,5255168,102352,3240,29440,642.086,6974
166.075417,status,pi,5361300,29785,29785,32276,98796,5358060,5259264,102352,3240,29036,0.000,6981
166.118870,send,pi,5362560,29792,29792,32276,98796,5358060,5259264,102352,4500,27776,639.660,6982
166.160137,status,pi,5363820,29799,29799,34212,96860,5360220,5263360,102352,3600,30612,0.000,6984
166.296012,status,pi,5367960,29822,29822,33268,97804,5365260,5267456,102352,2700,30568,0.000,6989
166.296692,send,pi,5368320,29824,29824,33268,97804,5365260,5267456,102352,3060,30208,651.284,6989
166.431710,status,pi,5372280,29846,29846,31244,99828,5371380,5271552,102352,900,30344,0.000,6995
166.476355,send,pi,5374080,29856,29856,31244,99828,5371380,5271552,102352,2700,28544,633.476,6997
166.522919,wait,pi,5376060,29867,29867,31244,99828,5371380,5271552,102352,4680,26564,633.472,7000
166.568291,status,pi,5376960,29872,29872,31920,99152,5374800,5275648,102352,2160,29760,0.000,7001
166.657514,send,pi,5379840,29888,29888,31920,99152,5374800,5275648,102352,5040,26880,637.523,7005
166.704971,status,pi,5380740,29893,29893,31876,99196,5378940,5279744,102352,1800,30076,0.000,7007
166.824799,send,pi,5385600,29920,29920,31876,99196,5378940,5279744,102352,6660,25216,637.253,7012
166.835842,status,pi,5385600,29920,29920,32372,98700,5382540,5283840,102352,3060,29312,0.000,7013
166.927830,status,pi,5388300,29935,29935,33588,97484,5385420,5287936,102352,2880,30708,0.000,7017
167.008565,send,pi,5391360,29952,29952,33588,97484,5385420,5287936,102352,5940,27648,647.527,7020
167.152318,status,pi,5395320,29974,29974,32464,98608,5390640,5292032,102352,4680,27784,0.000,7026
167.181961,send,pi,5397120,29984,29984,32464,98608,5390640,5292032,102352,6480,25984,640.786,7027
167.195771,status,pi,5397300,29985,29985,34220,96852,5392980,5296128,102352,4320,29900,0.000,7028
