time_s,event,transport,mode,produced,sent,packets,seq,free,fill,received,read,high,outstanding,effective_free,controller_budget,waits
82.455434,status,mqtt,pi,2658304,2656620,14759,14759,68480,62592,2655360,2592768,66780,1260,67220,0.000,14526
82.500797,produce,mqtt,pi,2662400,2658240,14768,14768,68480,62592,2655360,2592768,66780,2880,67051,670.841,14534
82.574769,status,mqtt,pi,2662400,2660580,14781,14781,68436,62636,2659500,2596864,66780,1080,67356,0.000,14548
82.584916,pace_wait,mqtt,pi,2662400,2660940,14783,14783,68436,62636,2659500,2596864,66780,1440,67320,670.589,14550
82.590520,send,mqtt,pi,2662400,2661120,14784,14784,68436,62636,2659500,2596864,66780,1620,67320,670.589,14550
82.630130,produce,mqtt,pi,2666496,2662380,14791,14791,68436,62636,2659500,2596864,66780,2880,67327,670.594,14557
82.710619,status,mqtt,pi,2666496,2664900,14805,14805,67852,63220,2664180,2600960,66780,720,67132,0.000,14572
82.753744,produce,mqtt,pi,2670592,2666340,14813,14813,67852,63220,2664180,2600960,66780,2160,67073,667.103,14579
82.770487,send,mqtt,pi,2670592,2666880,14816,14816,67852,63220,2664180,2600960,66780,2700,67068,667.105,14582
82.847199,status,mqtt,pi,2670592,2669220,14829,14829,68348,62724,2667780,2605056,66780,1440,66908,0.000,14596
82.866336,pace_wait,mqtt,pi,2670592,2669940,14833,14833,68348,62724,2667780,2605056,66780,2160,66801,670.090,14600
82.883054,produce,mqtt,pi,2674688,2670480,14836,14836,68348,62724,2667780,2605056,66780,2700,66796,670.090,14602
82.950761,send,mqtt,pi,2674688,2672640,14848,14848,68348,62724,2667780,2605056,66780,4860,66802,670.099,14614
82.965312,status,mqtt,pi,2674688,2673000,14850,14850,68484,62588,2671740,2609152,66780,1260,67224,0.000,14617
83.012444,produce,mqtt,pi,2678784,2674620,14859,14859,68484,62588,2671740,2609152,66780,2880,67113,670.922,14625
83.101559,status,mqtt,pi,2678784,2677320,14874,14874,68440,62632,2675880,2613248,66780,1440,67000,0.000,14641
83.130627,send,mqtt,pi,2678784,2678400,14880,14880,68440,62632,2675880,2613248,66780,2520,66851,670.672,14646
83.141775,produce,mqtt,pi,2682880,2678760,14882,14882,68440,62632,2675880,2613248,66780,2880,66848,670.672,14648
83.147410,pace_wait,mqtt,pi,2682880,2678940,14883,14883,68440,62632,2675880,2613248,66780,3060,66848,670.675,14650
83.222753,status,mqtt,pi,2682880,2681280,14896,14896,68576,62496,2679840,2617344,66780,1440,67136,0.000,14663
83.265584,produce,mqtt,pi,2686976,2682720,14904,14904,68576,62496,2679840,2617344,66780,2880,67067,671.502,14670
83.310720,send,mqtt,pi,2686976,2684160,14912,14912,68576,62496,2679840,2617344,66780,4320,67071,671.510,14678
83.356902,status,mqtt,pi,2686976,2685600,14920,14920,68532,62540,2683980,2621440,66780,1620,66912,0.000,14687
83.394960,produce,mqtt,pi,2691072,2686860,14927,14927,68532,62540,2683980,2621440,66780,2880,66870,671.255,14693
83.428647,pace_wait,mqtt,pi,2691072,2687940,14933,14933,68532,62540,2683980,2621440,66780,3960,66868,671.260,14700
83.475206,status,mqtt,pi,2691072,2689380,14941,14941,68128,62944,2688480,2625536,66780,900,67228,0.000,14708
83.490656,send,mqtt,pi,2691072,2689920,14944,14944,68128,62944,2688480,2625536,66780,1440,67182,668.843,14710
83.524355,produce,mqtt,pi,2695168,2691000,14950,14950,68128,62944,2688480,2625536,66780,2520,67180,668.845,14716
83.610638,status,mqtt,pi,2695168,2693700,14965,14965,68264,62808,2692440,2629632,66780,1260,67004,0.000,14732
83.653807,produce,mqtt,pi,2699264,2695140,14973,14973,68264,62808,2692440,2629632,66780,2700,66945,669.676,14739
83.670557,send,mqtt,pi,2699264,2695680,14976,14976,68264,62808,2692440,2629632,66780,3240,66942,669.678,14742
83.710151,pace_wait,mqtt,pi,2699264,2696940,14983,14983,68264,62808,2692440,2629632,66780,4500,66949,669.682,14750
83.730947,status,mqtt,pi,2699264,2697480,14986,14986,68580,62492,2696220,2633728,66780,1260,67321,0.000,14753
83.777356,produce,mqtt,pi,2703360,2699100,14995,14995,68580,62492,2696220,2633728,66780,2880,67186,671.585,14761
83.850505,send,mqtt,pi,2703360,2701440,15008,15008,68580,62492,2696220,2633728,66780,5220,67187,671.595,14774
83.865821,status,mqtt,pi,2703360,2701800,15010,15010,68536,62536,2700360,2637824,66780,1440,67096,0.000,14777
83.906919,produce,mqtt,pi,2707456,2703240,15018,15018,68536,62536,2700360,2637824,66780,2880,66971,671.338,14784
83.987064,status,mqtt,pi,2707456,2705760,15032,15032,68672,62400,2704320,2641920,66780,1440,67232,0.000,14799
83.991258,pace_wait,mqtt,pi,2707456,2705940,15033,15033,68672,62400,2704320,2641920,66780,1620,67186,671.348,14800
84.030624,send,mqtt,pi,2707456,2707200,15040,15040,68672,62400,2704320,2641920,66780,2880,67185,672.169,14806
84.036371,produce,mqtt,pi,2711552,2707380,15041,15041,68672,62400,2704320,2641920,66780,3060,67189,672.169,14807
84.121399,status,mqtt,pi,2711552,2710080,15056,15056,68448,62624,2708640,2646016,66780,1440,67009,0.000,14823
84.165630,produce,mqtt,pi,2715648,2711520,15064,15064,68448,62624,2708640,2646016,66780,2880,66985,670.840,14830
84.210708,send,mqtt,pi,2715648,2712960,15072,15072,68448,62624,2708640,2646016,66780,4320,66987,670.847,14838
84.242737,status,mqtt,pi,2715648,2713860,15077,15077,68404,62668,2712780,2650112,66780,1080,67324,0.000,14844
84.272399,pace_wait,mqtt,pi,2715648,2714940,15083,15083,68404,62668,2712780,2650112,66780,2160,67193,670.590,14850
84.289284,produce,mqtt,pi,2719744,2715480,15086,15086,68404,62668,2712780,2650112,66780,2700,67194,670.592,14852
84.374971,status,mqtt,pi,2719744,2718180,15101,15101,68000,63072,2717280,2654208,66780,900,67100,0.000,14868
84.390650,send,mqtt,pi,2719744,2718720,15104,15104,68000,63072,2717280,2654208,66780,1440,67061,668.179,14870
84.418721,produce,mqtt,pi,2723840,2719620,15109,15109,68000,63072,2717280,2654208,66780,2340,67060,668.181,14875
84.495302,status,mqtt,pi,2723840,2721960,15122,15122,68136,62936,2721240,2658304,66780,720,67417,0.000,14889
84.548244,produce,mqtt,pi,2727936,2723760,15132,15132,68136,62936,2721240,2658304,66780,2520,67311,669.011,14898
84.553778,pace_wait,mqtt,pi,2727936,2723940,15133,15133,68136,62936,2721240,2658304,66780,2700,67308,669.011,14900
84.570659,send,mqtt,pi,2727936,2724480,15136,15136,68136,62936,2721240,2658304,66780,3240,67308,669.013,14902
84.629995,status,mqtt,pi,2727936,2726280,15146,15146,68272,62800,2725200,2662400,66780,1080,67192,0.000,14913
84.677434,produce,mqtt,pi,2732032,2727900,15155,15155,68272,62800,2725200,2662400,66780,2700,67090,669.840,14921
84.750584,send,mqtt,pi,2732032,2730240,15168,15168,68272,62800,2725200,2662400,66780,5040,67090,669.849,14934
84.770591,status,mqtt,pi,2732032,2730780,15171,15171,68408,62664,2729160,2666496,66780,1620,66788,0.000,14938
84.801159,produce,mqtt,pi,2736128,2731860,15177,15177,68408,62664,2729160,2666496,66780,2700,66686,670.669,14943
84.834899,pace_wait,mqtt,pi,2736128,2732940,15183,15183,68408,62664,2729160,2666496,66780,3780,66686,670.674,14950
84.886548,status,mqtt,pi,2736128,2734560,15192,15192,68544,62528,2733120,2670592,66780,1440,67104,0.000,14959
84.930672,send,mqtt,pi,2736128,2736000,15200,15200,68544,62528,2733120,2670592,66780,2880,67076,671.501,14966
84.930865,produce,mqtt,pi,2740224,2736000,15200,15200,68544,62528,2733120,2670592,66780,2880,67083,671.501,14966
85.020535,status,mqtt,pi,2740224,2738700,15215,15215,67960,63112,2737800,2674688,66780,900,67061,0.000,14982
85.059920,produce,mqtt,pi,2744320,2740140,15223,15223,67960,63112,2737800,2674688,66780,2340,66882,668.011,14989
85.110704,send,mqtt,pi,2744320,2741760,15232,15232,67960,63112,2737800,2674688,66780,3960,66886,668.017,14998
85.116389,pace_wait,mqtt,pi,2744320,2741940,15233,15233,67960,63112,2737800,2674688,66780,4140,66888,668.017,15000
85.143800,status,mqtt,pi,2744320,2742660,15237,15237,68636,62436,2741220,2678784,66780,1440,67196,0.000,15004
85.189326,produce,mqtt,pi,2748416,2744280,15246,15246,68636,62436,2741220,2678784,66780,3060,67033,672.082,15012
85.277907,status,mqtt,pi,2748416,2746980,15261,15261,68592,62480,2745360,2682880,66780,1620,66972,0.000,15028
85.290498,send,mqtt,pi,2748416,2747520,15264,15264,68592,62480,2745360,2682880,66780,2160,66835,671.831,15030
85.313130,produce,mqtt,pi,2752512,2748240,15268,15268,68592,62480,2745360,2682880,66780,2880,66839,671.833,15034
85.395036,status,mqtt,pi,2752512,2750760,15282,15282,68008,63064,2750040,2686976,66780,720,67288,0.000,15049
85.397433,pace_wait,mqtt,pi,2752512,2750940,15283,15283,68008,63064,2750040,2686976,66780,900,67185,671.843,15050
85.442553,produce,mqtt,pi,2756608,2752380,15291,15291,68008,63064,2750040,2686976,66780,2340,67188,668.343,15057
85.470634,send,mqtt,pi,2756608,2753280,15296,15296,68008,63064,2750040,2686976,66780,3240,67187,668.347,15062
85.530218,status,mqtt,pi,2756608,2755080,15306,15306,68324,62748,2753820,2691072,66780,1260,67064,0.000,15073
85.571848,produce,mqtt,pi,2760704,2756520,15314,15314,68324,62748,2753820,2691072,66780,2700,66956,670.253,15080
85.650594,send,mqtt,pi,2760704,2759040,15328,15328,68324,62748,2753820,2691072,66780,5220,66956,670.262,15094
85.651723,status,mqtt,pi,2760704,2759040,15328,15328,68460,62612,2757780,2695168,66780,1260,67200,0.000,15095
85.678801,pace_wait,mqtt,pi,2760704,2759940,15333,15333,68460,62612,2757780,2695168,66780,2160,67167,671.080,15100
85.701203,produce,mqtt,pi,2764800,2760660,15337,15337,68460,62612,2757780,2695168,66780,2880,67164,671.083,15103
85.787955,status,mqtt,pi,2764800,2763360,15352,15352,68596,62476,2761740,2699264,66780,1620,66976,0.000,15119
85.830630,send,mqtt,pi,2764800,2764800,15360,15360,68596,62476,2761740,2699264,66780,3060,66902,671.915,15126
85.830803,produce,mqtt,pi,2768896,2764800,15360,15360,68596,62476,2761740,2699264,66780,3060,66907,671.915,15126
85.916001,status,mqtt,pi,2768896,2767500,15375,15375,68912,62160,2765520,2703360,66780,1980,66932,0.000,15142
85.954409,produce,mqtt,pi,2772992,2768760,15382,15382,68912,62160,2765520,2703360,66780,3240,66901,673.826,15148
85.959969,pace_wait,mqtt,pi,2772992,2768940,15383,15383,68912,62160,2765520,2703360,66780,3420,66900,673.826,15150
86.010737,send,mqtt,pi,2772992,2770560,15392,15392,68912,62160,2765520,2703360,66780,5040,66904,673.835,15158
86.039996,status,mqtt,pi,2772992,2771460,15397,15397,68328,62744,2770200,2707456,66780,1260,67068,0.000,15164
86.083706,produce,mqtt,pi,2777088,2772900,15405,15405,68328,62744,2770200,2707456,66780,2700,67027,670.338,15171
86.159987,status,mqtt,pi,2777088,2775240,15418,15418,68464,62608,2774160,2711552,66780,1080,67384,0.000,15185
86.190505,send,mqtt,pi,2777088,2776320,15424,15424,68464,62608,2774160,2711552,66780,2160,67281,671.167,15190
86.213270,produce,mqtt,pi,2781184,2777040,15428,15428,68464,62608,2774160,2711552,66780,2880,67289,671.170,15194
86.241423,pace_wait,mqtt,pi,2781184,2777940,15433,15433,68464,62608,2774160,2711552,66780,3780,67290,671.174,15200
86.296557,status,mqtt,pi,2781184,2779560,15442,15442,68600,62472,2778120,2715648,66780,1440,67160,0.000,15209
86.342770,produce,mqtt,pi,2785280,2781180,15451,15451,68600,62472,2778120,2715648,66780,3060,67018,672.000,15217
86.370656,send,mqtt,pi,2785280,2782080,15456,15456,68600,62472,2778120,2715648,66780,3960,67011,672.005,15222
86.419013,status,mqtt,pi,2785280,2783520,15464,15464,68916,62156,2781900,2719744,66780,1620,67296,0.000,15231
86.466135,produce,mqtt,pi,2789376,2785140,15473,15473,68916,62156,2781900,2719744,66780,3240,67184,673.914,15239
86.522862,pace_wait,mqtt,pi,2789376,2786940,15483,15483,68916,62156,2781900,2719744,66780,5040,67199,673.922,15250
86.550553,send,mqtt,pi,2789376,2787840,15488,15488,68916,62156,2781900,2719744,66780,5940,67185,673.925,15254
86.551666,status,mqtt,pi,2789376,2787840,15488,15488,68512,62560,2786400,2723840,66780,1440,67072,0.000,15255
86.595536,produce,mqtt,pi,2793472,2789280,15496,15496,68512,62560,2786400,2723840,66780,2880,67036,671.505,15262
86.685402,status,mqtt,pi,2793472,2791980,15511,15511,67928,63144,2791080,2727936,66780,900,67029,0.000,15278
86.725148,produce,mqtt,pi,2797568,2793420,15519,15519,67928,63144,2791080,2727936,66780,2340,66860,668.015,15285
86.730683,send,mqtt,pi,2797568,2793600,15520,15520,67928,63144,2791080,2727936,66780,2520,66858,668.017,15286
86.803715,pace_wait,mqtt,pi,2797568,2795940,15533,15533,67928,63144,2791080,2727936,66780,4860,66855,668.024,15300
86.804351,status,mqtt,pi,2797568,2795940,15533,15533,68604,62468,2794500,2732032,66780,1440,67164,0.000,15300
86.854272,produce,mqtt,pi,2801664,2797560,15542,15542,68604,62468,2794500,2732032,66780,3060,67141,672.085,15308
86.910689,send,mqtt,pi,2801664,2799360,15552,15552,68604,62468,2794500,2732032,66780,4860,67146,672.093,15318
86.946594,status,mqtt,pi,2801664,2800440,15558,15558,68380,62692,2798820,2736128,66780,1620,66760,0.000,15325
86.978028,produce,mqtt,pi,2805760,2801520,15564,15564,68380,62692,2798820,2736128,66780,2700,66686,670.756,15330
87.059544,status,mqtt,pi,2805760,2804040,15578,15578,68156,62916,2803140,2740224,66780,900,67256,0.000,15345
87.084907,pace_wait,mqtt,pi,2805760,2804940,15583,15583,68156,62916,2803140,2740224,66780,1800,67168,669.425,15350
87.090584,send,mqtt,pi,2805760,2805120,15584,15584,68156,62916,2803140,2740224,66780,1980,67170,669.425,15350
87.107384,produce,mqtt,pi,2809856,2805660,15587,15587,68156,62916,2803140,2740224,66780,2520,67167,669.427,15353
87.194321,status,mqtt,pi,2809856,2808360,15602,15602,68112,62960,2807280,2744320,66780,1080,67032,0.000,15369
87.236888,produce,mqtt,pi,2813952,2809800,15610,15610,68112,62960,2807280,2744320,66780,2520,66954,669.176,15376
87.270491,send,mqtt,pi,2813952,2810880,15616,15616,68112,62960,2807280,2744320,66780,3600,66949,669.180,15382
87.315953,status,mqtt,pi,2813952,2812320,15624,15624,68608,62464,2810880,2748416,66780,1440,67168,0.000,15391
87.366408,produce,mqtt,pi,2818048,2813940,15633,15633,68608,62464,2810880,2748416,66780,3060,67163,672.167,15399
87.366532,pace_wait,mqtt,pi,2818048,2813940,15633,15633,68608,62464,2810880,2748416,66780,3060,67167,672.167,15400
87.449942,status,mqtt,pi,2818048,2816460,15647,15647,67664,63408,2815920,2752512,66780,540,67124,0.000,15414
87.450493,send,mqtt,pi,2818048,2816640,15648,15648,67664,63408,2815920,2752512,66780,720,66961,672.177,15414
87.490302,produce,mqtt,pi,2822144,2817900,15655,15655,67664,63408,2815920,2752512,66780,1980,66975,666.517,15421
87.570002,status,mqtt,pi,2822144,2820420,15669,15669,68160,62912,2819520,2756608,66780,900,67260,0.000,15436
87.619483,produce,mqtt,pi,2826240,2822040,15678,15678,68160,62912,2819520,2756608,66780,2520,67223,669.504,15444
87.630506,send,mqtt,pi,2826240,2822400,15680,15680,68160,62912,2819520,2756608,66780,2880,67216,669.506,15446
87.647400,pace_wait,mqtt,pi,2826240,2822940,15683,15683,68160,62912,2819520,2756608,66780,3420,67217,669.508,15450
87.707597,status,mqtt,pi,2826240,2824740,15693,15693,68116,62956,2823660,2760704,66780,1080,67036,0.000,15460
87.748827,produce,mqtt,pi,2830336,2826180,15701,15701,68116,62956,2823660,2760704,66780,2520,66916,669.254,15467
87.810485,send,mqtt,pi,2830336,2828160,15712,15712,68116,62956,2823660,2760704,66780,4500,66909,669.260,15478
87.825720,status,mqtt,pi,2830336,2828520,15714,15714,68432,62640,2827440,2764800,66780,1080,67353,0.000,15481
87.878270,produce,mqtt,pi,2834432,2830320,15724,15724,68432,62640,2827440,2764800,66780,2880,67234,671.163,15490
87.928958,pace_wait,mqtt,pi,2834432,2831940,15733,15733,68432,62640,2827440,2764800,66780,4500,67237,671.170,15500
87.960553,status,mqtt,pi,2834432,2832840,15738,15738,68568,62504,2831400,2768896,66780,1440,67128,0.000,15505
87.990581,send,mqtt,pi,2834432,2833920,15744,15744,68568,62504,2831400,2768896,66780,2520,67009,671.993,15510
88.001825,produce,mqtt,pi,2838528,2834280,15746,15746,68568,62504,2831400,2768896,66780,2880,67009,671.993,15512
88.079722,status,mqtt,pi,2838528,2836620,15759,15759,68344,62728,2835720,2772992,66780,900,67444,0.000,15526
88.131423,produce,mqtt,pi,2842624,2838420,15769,15769,68344,62728,2835720,2772992,66780,2700,67298,670.666,15535
88.170579,send,mqtt,pi,2842624,2839680,15776,15776,68344,62728,2835720,2772992,66780,3960,67291,670.670,15542
88.209969,pace_wait,mqtt,pi,2842624,2840940,15783,15783,68344,62728,2835720,2772992,66780,5220,67292,670.675,15550
88.214957,status,mqtt,pi,2842624,2840940,15783,15783,68300,62772,2839860,2777088,66780,1080,67220,0.000,15550
88.260543,produce,mqtt,pi,2846720,2842560,15792,15792,68300,62772,2839860,2777088,66780,2700,67058,670.415,15558
88.335111,status,mqtt,pi,2846720,2844900,15805,15805,68616,62456,2843640,2781184,66780,1260,67356,0.000,15572
88.350587,send,mqtt,pi,2846720,2845440,15808,15808,68616,62456,2843640,2781184,66780,1800,67312,672.322,15574
88.389928,produce,mqtt,pi,2850816,2846700,15815,15815,68616,62456,2843640,2781184,66780,3060,67311,672.327,15581
88.468955,status,mqtt,pi,2850816,2849220,15829,15829,68212,62860,2848140,2785280,66780,1080,67132,0.000,15596
88.491172,pace_wait,mqtt,pi,2850816,2849940,15833,15833,68212,62860,2848140,2785280,66780,1800,67123,669.915,15600
88.513824,produce,mqtt,pi,2854912,2850660,15837,15837,68212,62860,2848140,2785280,66780,2520,67127,669.917,15603
88.530725,send,mqtt,pi,2854912,2851200,15840,15840,68212,62860,2848140,2785280,66780,3060,67128,669.920,15606
88.604447,status,mqtt,pi,2854912,2853540,15853,15853,68348,62724,2852100,2789376,66780,1440,66908,0.000,15620
88.643129,produce,mqtt,pi,2859008,2854800,15860,15860,68348,62724,2852100,2789376,66780,2700,66885,670.746,15626
88.710479,send,mqtt,pi,2859008,2856960,15872,15872,68348,62724,2852100,2789376,66780,4860,66881,670.755,15638
88.728338,status,mqtt,pi,2859008,2857500,15875,15875,68304,62768,2856240,2793472,66780,1260,67045,0.000,15642
88.772503,produce,mqtt,pi,2863104,2858940,15883,15883,68304,62768,2856240,2793472,66780,2700,67018,670.498,15649
88.772607,pace_wait,mqtt,pi,2863104,2858940,15883,15883,68304,62768,2856240,2793472,66780,2700,67022,670.498,15650
88.862055,status,mqtt,pi,2863104,2861640,15898,15898,67720,63352,2860920,2797568,66780,720,67000,0.000,15665
88.890480,send,mqtt,pi,2863104,2862720,15904,15904,67720,63352,2860920,2797568,66780,1800,66830,667.006,15670
88.901796,produce,mqtt,pi,2867200,2863080,15906,15906,67720,63352,2860920,2797568,66780,2160,66832,667.006,15672
88.981278,status,mqtt,pi,2867200,2865600,15920,15920,68756,62316,2863980,2801664,66780,1620,67136,0.000,15687
89.025566,produce,mqtt,pi,2871296,2867040,15928,15928,68756,62316,2863980,2801664,66780,3060,67113,673.234,15694
89.053725,pace_wait,mqtt,pi,2871296,2867940,15933,15933,68756,62316,2863980,2801664,66780,3960,67114,673.239,15700
89.070618,send,mqtt,pi,2871296,2868480,15936,15936,68756,62316,2863980,2801664,66780,4500,67115,673.241,15702
89.116706,status,mqtt,pi,2871296,2869920,15944,15944,68352,62720,2868480,2805760,66780,1440,66912,0.000,15711
89.154955,produce,mqtt,pi,2875392,2871180,15951,15951,68352,62720,2868480,2805760,66780,2700,66876,670.827,15717
89.237973,status,mqtt,pi,2875392,2873700,15965,15965,68848,62224,2872080,2809856,66780,1620,67228,0.000,15732
89.250521,send,mqtt,pi,2875392,2874240,15968,15968,68848,62224,2872080,2809856,66780,2160,67090,673.815,15734
89.284348,produce,mqtt,pi,2879488,2875320,15974,15974,68848,62224,2872080,2809856,66780,3240,67093,673.817,15740
89.335135,pace_wait,mqtt,pi,2879488,2876940,15983,15983,68848,62224,2872080,2809856,66780,4860,67098,673.825,15750
89.374532,status,mqtt,pi,2879488,2878020,15989,15989,68624,62448,2876400,2813952,66780,1620,67004,0.000,15756
89.413700,produce,mqtt,pi,2883584,2879460,15997,15997,68624,62448,2876400,2813952,66780,3060,66818,672.492,15763
89.430660,send,mqtt,pi,2883584,2880000,16000,16000,68624,62448,2876400,2813952,66780,3600,66821,672.494,15766
89.490752,status,mqtt,pi,2883584,2881800,16010,16010,68220,62852,2880900,2818048,66780,900,67320,0.000,15777
89.537592,produce,mqtt,pi,2887680,2883420,16019,16019,68220,62852,2880900,2818048,66780,2520,67198,670.082,15785
89.610551,send,mqtt,pi,2887680,2885760,16032,16032,68220,62852,2880900,2818048,66780,4860,67193,670.090,15798
89.616136,pace_wait,mqtt,pi,2887680,2885940,16033,16033,68220,62852,2880900,2818048,66780,5040,67192,670.090,15800
89.625159,status,mqtt,pi,2887680,2886120,16034,16034,68356,62716,2884860,2822144,66780,1260,67097,0.000,15801
89.666818,produce,mqtt,pi,2891776,2887560,16042,16042,68356,62716,2884860,2822144,66780,2700,66990,670.913,15808
89.746479,status,mqtt,pi,2891776,2890080,16056,16056,68492,62580,2888820,2826240,66780,1260,67232,0.000,15823
89.790474,send,mqtt,pi,2891776,2891520,16064,16064,68492,62580,2888820,2826240,66780,2700,67200,671.743,15830
89.796200,produce,mqtt,pi,2895872,2891700,16065,16065,68492,62580,2888820,2826240,66780,2880,67203,671.743,15831
89.886986,status,mqtt,pi,2895872,2894580,16081,16081,68628,62444,2892780,2830336,66780,1800,66828,0.000,15848
89.897494,pace_wait,mqtt,pi,2895872,2894940,16083,16083,68628,62444,2892780,2830336,66780,2160,66804,671.755,15850
89.925886,produce,mqtt,pi,2899968,2895840,16088,16088,68628,62444,2892780,2830336,66780,3060,66812,672.573,15854
89.970602,send,mqtt,pi,2899968,2897280,16096,16096,68628,62444,2892780,2830336,66780,4500,66803,672.581,15862
89.999555,status,mqtt,pi,2899968,2898180,16101,16101,68044,63028,2897460,2834432,66780,720,67324,0.000,15868
90.049339,produce,mqtt,pi,2904064,2899800,16110,16110,68044,63028,2897460,2834432,66780,2340,67297,669.085,15876
90.135044,status,mqtt,pi,2904064,2902500,16125,16125,68360,62712,2901240,2838528,66780,1260,67101,0.000,15892
90.150585,send,mqtt,pi,2904064,2903040,16128,16128,68360,62712,2901240,2838528,66780,1800,67058,670.991,15894
90.178708,produce,mqtt,pi,2908160,2903940,16133,16133,68360,62712,2901240,2838528,66780,2700,67058,670.994,15899
90.178799,pace_wait,mqtt,pi,2908160,2903940,16133,16133,68360,62712,2901240,2838528,66780,2700,67062,670.994,15900
90.255091,status,mqtt,pi,2908160,2906280,16146,16146,68496,62576,2905200,2842624,66780,1080,67416,0.000,15913
90.308316,produce,mqtt,pi,2912256,2908080,16156,16156,68496,62576,2905200,2842624,66780,2880,67319,671.826,15922
90.330718,send,mqtt,pi,2912256,2908800,16160,16160,68496,62576,2905200,2842624,66780,3600,67316,671.828,15926
90.391166,status,mqtt,pi,2912256,2910600,16170,16170,68272,62800,2909520,2846720,66780,1080,67192,0.000,15937
90.437418,produce,mqtt,pi,2916352,2912220,16179,16179,68272,62800,2909520,2846720,66780,2700,67052,670.496,15945
90.459916,pace_wait,mqtt,pi,2916352,2912940,16183,16183,68272,62800,2909520,2846720,66780,3420,67052,670.498,15950
90.510728,send,mqtt,pi,2916352,2914560,16192,16192,68272,62800,2909520,2846720,66780,5040,67057,670.504,15958
90.524814,status,mqtt,pi,2916352,2914920,16194,16194,68588,62484,2913300,2850816,66780,1620,66968,0.000,15961
90.561151,produce,mqtt,pi,2920448,2916180,16201,16201,68588,62484,2913300,2850816,66780,2880,66871,672.405,15967
90.645475,status,mqtt,pi,2920448,2918700,16215,16215,68364,62708,2917620,2854912,66780,1080,67284,0.000,15982
90.690654,send,mqtt,pi,2920448,2920320,16224,16224,68364,62708,2917620,2854912,66780,2700,67109,671.077,15990
90.690843,produce,mqtt,pi,2924544,2920320,16224,16224,68364,62708,2917620,2854912,66780,2700,67116,671.077,15990
90.741394,pace_wait,mqtt,pi,2924544,2921940,16233,16233,68364,62708,2917620,2854912,66780,4320,67113,671.084,16000
90.780755,status,mqtt,pi,2924544,2923200,16240,16240,68680,62392,2921400,2859008,66780,1800,66880,0.000,16007
90.820090,produce,mqtt,pi,2928640,2924460,16247,16247,68680,62392,2921400,2859008,66780,3060,66878,672.987,16013
90.870517,send,mqtt,pi,2928640,2926080,16256,16256,68680,62392,2921400,2859008,66780,4680,66872,672.995,16022
90.899649,status,mqtt,pi,2928640,2926980,16261,16261,68636,62436,2925540,2863104,66780,1440,67196,0.000,16028
90.949386,produce,mqtt,pi,2932736,2928600,16270,16270,68636,62436,2925540,2863104,66780,3060,67167,672.741,16036
91.022556,pace_wait,mqtt,pi,2932736,2930940,16283,16283,68636,62436,2925540,2863104,66780,5400,67169,672.751,16050
91.034849,status,mqtt,pi,2932736,2931300,16285,16285,67692,63380,2930580,2867200,66780,720,66972,0.000,16052
91.050569,send,mqtt,pi,2932736,2931840,16288,16288,67692,63380,2930580,2867200,66780,1260,66936,667.088,16054
91.073092,produce,mqtt,pi,2936832,2932560,16292,16292,67692,63380,2930580,2867200,66780,1980,66936,667.090,16058
91.156660,status,mqtt,pi,2936832,2935080,16306,16306,68368,62704,2934000,2871296,66780,1080,67288,0.000,16073
91.202401,produce,mqtt,pi,2940928,2936700,16315,16315,68368,62704,2934000,2871296,66780,2700,67132,671.158,16081
91.230721,send,mqtt,pi,2940928,2937600,16320,16320,68368,62704,2934000,2871296,66780,3600,67138,671.162,16086
91.290459,status,mqtt,pi,2940928,2939400,16330,16330,68144,62928,2938320,2875392,66780,1080,67064,0.000,16097
91.303800,pace_wait,mqtt,pi,2940928,2939940,16333,16333,68144,62928,2938320,2875392,66780,1620,66951,669.827,16100
91.331968,produce,mqtt,pi,2945024,2940840,16338,16338,68144,62928,2938320,2875392,66780,2520,66952,669.829,16104
91.410510,send,mqtt,pi,2945024,2943360,16352,16352,68144,62928,2938320,2875392,66780,5040,66945,669.837,16118
91.411561,status,mqtt,pi,2945024,2943360,16352,16352,68100,62972,2942460,2879488,66780,900,67200,0.000,16119
91.461240,produce,mqtt,pi,2949120,2944980,16361,16361,68100,62972,2942460,2879488,66780,2520,67169,669.578,16127
91.544234,status,mqtt,pi,2949120,2947500,16375,16375,68596,62476,2946060,2883584,66780,1440,67156,0.000,16142
91.585069,pace_wait,mqtt,pi,2949120,2948940,16383,16383,68596,62476,2946060,2883584,66780,2880,67023,672.569,16150
91.590696,send,mqtt,pi,2949120,2949120,16384,16384,68596,62476,2946060,2883584,66780,3060,67023,672.569,16150
91.590771,produce,mqtt,pi,2953216,2949120,16384,16384,68596,62476,2946060,2883584,66780,3060,67025,672.569,16150
91.665262,status,mqtt,pi,2953216,2951460,16397,16397,68732,62340,2950020,2887680,66780,1440,67292,0.000,16164
91.714520,produce,mqtt,pi,2957312,2953080,16406,16406,68732,62340,2950020,2887680,66780,3060,67248,673.400,16172
91.770552,send,mqtt,pi,2957312,2954880,16416,16416,68732,62340,2950020,2887680,66780,4860,67241,673.408,16182
91.799918,status,mqtt,pi,2957312,2955780,16421,16421,68148,62924,2954700,2891776,66780,1080,67068,0.000,16188
91.843832,produce,mqtt,pi,2961408,2957220,16429,16429,68148,62924,2954700,2891776,66780,2520,67033,669.910,16195
