time_s,event,mode,sent,packets,seq,free,fill,received,read,high,outstanding,effective_free,controller_budget,waits
73.114917,status,watermark,2396160,13312,13312,8732,122340,2395620,2273280,125064,540,8192,0.000,3143
73.247611,wait,watermark,2400120,13334,13334,8732,122340,2395620,2273280,125064,4500,4232,0.000,3150
73.251064,status,watermark,2400120,13334,13334,9588,121484,2398860,2277376,125064,1260,8328,0.000,3150
73.278897,send,watermark,2401920,13344,13344,9588,121484,2398860,2277376,125064,3060,6528,0.000,3150
73.392231,status,watermark,2404260,13357,13357,8284,122788,2404260,2281472,125064,0,8284,0.000,3156
73.440630,send,watermark,2407680,13376,13376,8284,122788,2404260,2281472,125064,3420,4864,0.000,3156
73.526701,status,watermark,2408400,13380,13380,11660,119412,2404980,2285568,125064,3420,8240,0.000,3161
73.700981,status,watermark,2412540,13403,13403,10536,120536,2410200,2289664,125064,2340,8196,0.000,3169
73.728411,send,watermark,2413440,13408,13408,10536,120536,2410200,2289664,125064,3240,7296,0.000,3169
73.790841,status,watermark,2416500,13425,13425,12292,118780,2412540,2293760,125064,3960,8332,0.000,3172
73.824400,send,watermark,2419200,13440,13440,12292,118780,2412540,2293760,125064,6660,5632,0.000,3172
73.927752,status,watermark,2420640,13448,13448,9008,122064,2419920,2297856,125064,720,8288,0.000,3177
74.018748,status,watermark,2424780,13471,13471,11304,119768,2421720,2301952,125064,3060,8244,0.000,3181
74.030962,send,watermark,2424960,13472,13472,11304,119768,2421720,2301952,125064,3240,8064,0.000,3181
74.194831,status,watermark,2428920,13494,13494,8200,122872,2428920,2306048,125064,0,8200,0.000,3189
74.227162,send,watermark,2430720,13504,13504,8200,122872,2428920,2306048,125064,1800,6400,0.000,3189
74.287154,status,watermark,2432880,13516,13516,10856,120216,2430360,2310144,125064,2520,8336,0.000,3192
74.308689,send,watermark,2436480,13536,13536,10856,120216,2430360,2310144,125064,6120,4736,0.000,3192
74.428330,status,watermark,2437020,13539,13539,8292,122780,2437020,2314240,125064,0,8292,0.000,3198
74.475583,wait,watermark,2441160,13562,13562,8292,122780,2437020,2314240,125064,4140,4152,0.000,3200
74.555545,status,watermark,2441160,13562,13562,11488,119584,2437920,2318336,125064,3240,8248,0.000,3203
74.560085,send,watermark,2442240,13568,13568,11488,119584,2437920,2318336,125064,4320,7168,0.000,3203
74.694848,status,watermark,2445300,13585,13585,11444,119628,2442060,2322432,125064,3240,8204,0.000,3210
74.713404,send,watermark,2448000,13600,13600,11444,119628,2442060,2322432,125064,5940,5504,0.000,3210
74.787578,status,watermark,2449260,13607,13607,10680,120392,2446920,2326528,125064,2340,8340,0.000,3214
74.919698,status,watermark,2453400,13630,13630,8296,122776,2453400,2330624,125064,0,8296,0.000,3219
74.936638,send,watermark,2453760,13632,13632,8296,122776,2453400,2330624,125064,360,7936,0.000,3219
75.054794,status,watermark,2457540,13653,13653,8252,122820,2457540,2334720,125064,0,8252,0.000,3224
75.059724,send,watermark,2459520,13664,13664,8252,122820,2457540,2334720,125064,1980,6272,0.000,3224
75.187547,status,watermark,2461680,13676,13676,8208,122864,2461680,2338816,125064,0,8208,0.000,3231
75.227674,send,watermark,2465280,13696,13696,8208,122864,2461680,2338816,125064,3600,4608,0.000,3231
75.371925,status,watermark,2465640,13698,13698,8344,122728,2465640,2342912,125064,0,8344,0.000,3239
75.462716,status,watermark,2469780,13721,13721,12440,118632,2465640,2347008,125064,4140,8300,0.000,3242
75.470732,send,watermark,2471040,13728,13728,12440,118632,2465640,2347008,125064,5400,7040,0.000,3242
75.550949,status,watermark,2473920,13744,13744,10236,120836,2471940,2351104,125064,1980,8256,0.000,3246
75.570488,send,watermark,2476800,13760,13760,10236,120836,2471940,2351104,125064,4860,5376,0.000,3246
75.633402,wait,watermark,2478060,13767,13767,10236,120836,2471940,2351104,125064,6120,4116,0.000,3250
75.687058,status,watermark,2478060,13767,13767,8212,122860,2478060,2355200,125064,0,8212,0.000,3252
75.820264,status,watermark,2482020,13789,13789,8348,122724,2482020,2359296,125064,0,8348,0.000,3257
75.835959,send,watermark,2482560,13792,13792,8348,122724,2482020,2359296,125064,540,7808,0.000,3257
75.950913,status,watermark,2486160,13812,13812,8304,122768,2486160,2363392,125064,0,8304,0.000,3263
75.975053,send,watermark,2488320,13824,13824,8304,122768,2486160,2363392,125064,2160,6144,0.000,3263
76.096233,status,watermark,2490300,13835,13835,9160,121912,2489400,2367488,125064,900,8260,0.000,3269
76.136429,send,watermark,2494080,13856,13856,9160,121912,2489400,2367488,125064,4680,4480,0.000,3269
76.224213,status,watermark,2494440,13858,13858,11456,119616,2491200,2371584,125064,3240,8216,0.000,3274
76.363166,status,watermark,2498400,13880,13880,8352,122720,2498400,2375680,125064,0,8352,0.000,3280
76.378544,send,watermark,2499840,13888,13888,8352,122720,2498400,2375680,125064,1440,6912,0.000,3280
76.450799,status,watermark,2502540,13903,13903,8848,122224,2502000,2379776,125064,540,8308,0.000,3283
76.458149,send,watermark,2505600,13920,13920,8848,122224,2502000,2379776,125064,3600,5248,0.000,3283
76.587246,status,watermark,2506680,13926,13926,8264,122808,2506680,2383872,125064,0,8264,0.000,3290
76.763004,status,watermark,2510820,13949,13949,8220,122852,2510820,2387968,125064,0,8220,0.000,3298
76.777522,send,watermark,2511360,13952,13952,8220,122852,2510820,2387968,125064,540,7680,0.000,3298
76.806178,wait,watermark,2514780,13971,13971,8220,122852,2510820,2387968,125064,3960,4260,0.000,3300
76.855356,status,watermark,2514780,13971,13971,10156,120916,2512980,2392064,125064,1800,8356,0.000,3302
76.873055,send,watermark,2517120,13984,13984,10156,120916,2512980,2392064,125064,4140,6016,0.000,3302
77.035137,status,watermark,2518920,13994,13994,9392,121680,2517840,2396160,125064,1080,8312,0.000,3310
77.054156,send,watermark,2522880,14016,14016,9392,121680,2517840,2396160,125064,5040,4352,0.000,3310
77.128888,status,watermark,2523060,14017,14017,12408,118664,2518920,2400256,125064,4140,8268,0.000,3314
77.215020,status,watermark,2527200,14040,14040,12544,118528,2522880,2404352,125064,4320,8224,0.000,3317
77.226597,send,watermark,2528640,14048,14048,12544,118528,2522880,2404352,125064,5760,6784,0.000,3317
77.347110,status,watermark,2531160,14062,14062,8360,122712,2531160,2408448,125064,0,8360,0.000,3323
77.365036,send,watermark,2534400,14080,14080,8360,122712,2531160,2408448,125064,3240,5120,0.000,3323
77.482949,status,watermark,2535300,14085,14085,8316,122756,2535300,2412544,125064,0,8316,0.000,3329
77.622834,status,watermark,2539440,14108,14108,8272,122800,2539440,2416640,125064,0,8272,0.000,3334
77.635617,send,watermark,2540160,14112,14112,8272,122800,2539440,2416640,125064,720,7552,0.000,3334
77.758995,status,watermark,2543580,14131,14131,11468,119604,2540340,2420736,125064,3240,8228,0.000,3340
77.780393,send,watermark,2545920,14144,14144,11468,119604,2540340,2420736,125064,5580,5888,0.000,3340
77.890759,status,watermark,2547540,14153,14153,13044,118028,2542860,2424832,125064,4680,8364,0.000,3346
77.913167,send,watermark,2551680,14176,14176,13044,118028,2542860,2424832,125064,8820,4224,0.000,3346
77.973574,wait,watermark,2551680,14176,14176,13044,118028,2542860,2424832,125064,8820,4224,0.000,3350
78.032839,status,watermark,2551680,14176,14176,11200,119872,2548800,2428928,125064,2880,8320,0.000,3352
78.120363,status,watermark,2555820,14199,14199,8276,122796,2555820,2433024,125064,0,8276,0.000,3356
78.141647,send,watermark,2557440,14208,14208,8276,122796,2555820,2433024,125064,1620,6656,0.000,3356
78.251002,status,watermark,2559960,14222,14222,8232,122840,2559960,2437120,125064,0,8232,0.000,3362
78.278657,send,watermark,2563200,14240,14240,8232,122840,2559960,2437120,125064,3240,4992,0.000,3362
78.382751,status,watermark,2563920,14244,14244,8368,122704,2563920,2441216,125064,0,8368,0.000,3368
78.616660,status,watermark,2568060,14267,14267,8684,122388,2567700,2445312,125064,360,8324,0.000,3379
78.642195,send,watermark,2568960,14272,14272,8684,122388,2567700,2445312,125064,1260,7424,0.000,3379
78.655254,status,watermark,2571480,14286,14286,12420,118652,2568060,2449408,125064,3420,9000,0.000,3379
78.665610,send,watermark,2574720,14304,14304,12420,118652,2568060,2449408,125064,6660,5760,0.000,3379
78.790798,status,watermark,2576340,14313,14313,13996,117076,2570580,2453504,125064,5760,8236,0.000,3385
78.804534,send,watermark,2580480,14336,14336,13996,117076,2570580,2453504,125064,9900,4096,0.000,3385
78.883430,status,watermark,2580480,14336,14336,10712,120360,2577960,2457600,125064,2520,8192,0.000,3389
79.018845,status,watermark,2584440,14358,14358,8328,122744,2584440,2461696,125276,0,8328,0.000,3396
79.043095,send,watermark,2586240,14368,14368,8328,122744,2584440,2461696,125276,1800,6528,0.000,3396
79.113891,wait,watermark,2588580,14381,14381,8328,122744,2584440,2461696,125276,4140,4188,0.000,3400
79.154986,status,watermark,2588580,14381,14381,10624,120448,2586240,2465792,125276,2340,8284,0.000,3402
79.183584,send,watermark,2592000,14400,14400,10624,120448,2586240,2465792,125276,5760,4864,0.000,3402
79.290782,status,watermark,2592720,14404,14404,9860,121212,2591100,2469888,125276,1620,8240,0.000,3408
79.466703,status,watermark,2596860,14427,14427,8556,122516,2596500,2473984,125276,360,8196,0.000,3415
79.484519,send,watermark,2597760,14432,14432,8556,122516,2596500,2473984,125276,1260,7296,0.000,3415
79.554955,status,watermark,2600820,14449,14449,11572,119500,2597580,2478080,125276,3240,8332,0.000,3419
79.578967,send,watermark,2603520,14464,14464,11572,119500,2597580,2478080,125276,5940,5632,0.000,3419
79.740193,status,watermark,2604960,14472,14472,8648,122424,2604600,2482176,125276,360,8288,0.000,3427
79.782751,status,watermark,2609100,14495,14495,12384,118688,2604960,2486272,125276,4140,8244,0.000,3428
79.783963,send,watermark,2609280,14496,14496,12384,118688,2604960,2486272,125276,4320,8064,0.000,3428
79.918755,status,watermark,2613240,14518,14518,13420,117652,2608020,2490368,125276,5220,8200,0.000,3435
79.944038,send,watermark,2615040,14528,14528,13420,117652,2608020,2490368,125276,7020,6400,0.000,3435
80.051013,status,watermark,2617200,14540,14540,10676,120396,2614860,2494464,125276,2340,8336,0.000,3441
80.086856,send,watermark,2620800,14560,14560,10676,120396,2614860,2494464,125276,5940,4736,0.000,3441
80.186830,status,watermark,2621340,14563,14563,10092,120980,2619540,2498560,125276,1800,8292,0.000,3446
80.257197,wait,watermark,2625480,14586,14586,10092,120980,2619540,2498560,125276,5940,4152,0.000,3450
80.328779,status,watermark,2625480,14586,14586,8248,122824,2625480,2502656,125276,0,8248,0.000,3453
80.347260,send,watermark,2626560,14592,14592,8248,122824,2625480,2502656,125276,1080,7168,0.000,3453
80.458824,status,watermark,2629620,14609,14609,8564,122508,2629260,2506752,125276,360,8204,0.000,3458
80.466709,send,watermark,2632320,14624,14624,8564,122508,2629260,2506752,125276,3060,5504,0.000,3458
80.551204,status,watermark,2633580,14631,14631,11580,119492,2630340,2510848,125276,3240,8340,0.000,3463
80.686931,status,watermark,2637720,14654,14654,8296,122776,2637720,2514944,125276,0,8296,0.000,3469
80.702541,send,watermark,2638080,14656,14656,8296,122776,2637720,2514944,125276,360,7936,0.000,3469
80.818819,status,watermark,2641860,14677,14677,8252,122820,2641860,2519040,125276,0,8252,0.000,3475
80.838234,send,watermark,2643840,14688,14688,8252,122820,2641860,2519040,125276,1980,6272,0.000,3475
80.955170,status,watermark,2646000,14700,14700,8208,122864,2646000,2523136,125276,0,8208,0.000,3481
80.982661,send,watermark,2649600,14720,14720,8208,122864,2646000,2523136,125276,3600,4608,0.000,3481
81.086916,status,watermark,2649960,14722,14722,8524,122548,2649780,2527232,125276,180,8344,0.000,3487
81.224653,status,watermark,2654100,14745,14745,11540,119532,2650860,2531328,125276,3240,8300,0.000,3493
81.241516,send,watermark,2655360,14752,14752,11540,119532,2650860,2531328,125276,4500,7040,0.000,3493
81.310921,status,watermark,2658240,14768,14768,8796,122276,2657700,2535424,125276,540,8256,0.000,3496
81.317926,send,watermark,2661120,14784,14784,8796,122276,2657700,2535424,125276,3420,5376,0.000,3496
81.380882,wait,watermark,2662380,14791,14791,8796,122276,2657700,2535424,125276,4680,4116,0.000,3500
81.447840,status,watermark,2662380,14791,14791,8212,122860,2662380,2539520,125276,0,8212,0.000,3503
81.583680,status,watermark,2666340,14813,14813,8348,122724,2666340,2543616,125276,0,8348,0.000,3509
81.602505,send,watermark,2666880,14816,14816,8348,122724,2666340,2543616,125276,540,7808,0.000,3509
81.722686,status,watermark,2670480,14836,14836,8304,122768,2670480,2547712,125276,0,8304,0.000,3515
81.741014,send,watermark,2672640,14848,14848,8304,122768,2670480,2547712,125276,2160,6144,0.000,3515
81.854888,status,watermark,2674620,14859,14859,8260,122812,2674620,2551808,125276,0,8260,0.000,3521
81.879804,send,watermark,2678400,14880,14880,8260,122812,2674620,2551808,125276,3780,4480,0.000,3521
82.039396,status,watermark,2678760,14882,14882,8396,122676,2678580,2555904,125276,180,8216,0.000,3529
82.127065,status,watermark,2682720,14904,14904,12312,118760,2678760,2560000,125276,3960,8352,0.000,3533
82.139081,send,watermark,2684160,14912,14912,12312,118760,2678760,2560000,125276,5400,6912,0.000,3533
82.214984,status,watermark,2686860,14927,14927,10468,120604,2684700,2564096,125276,2160,8308,0.000,3537
82.244119,send,watermark,2689920,14944,14944,10468,120604,2684700,2564096,125276,5220,5248,0.000,3537
82.347275,status,watermark,2691000,14950,14950,8264,122808,2691000,2568192,125276,0,8264,0.000,3542
82.483509,status,watermark,2695140,14973,14973,8220,122852,2695140,2572288,125276,0,8220,0.000,3548
82.489554,send,watermark,2695680,14976,14976,8220,122852,2695140,2572288,125276,540,7680,0.000,3548
82.516143,wait,watermark,2699100,14995,14995,8220,122852,2695140,2572288,125276,3960,4260,0.000,3550
82.622949,status,watermark,2699100,14995,14995,8356,122716,2699100,2576384,125276,0,8356,0.000,3555
82.651968,send,watermark,2701440,15008,15008,8356,122716,2699100,2576384,125276,2340,6016,0.000,3555
82.759106,status,watermark,2703240,15018,15018,9572,121500,2701980,2580480,125276,1260,8312,0.000,3560
82.776503,send,watermark,2707200,15040,15040,9572,121500,2701980,2580480,125276,5220,4352,0.000,3560
82.891009,status,watermark,2707380,15041,15041,12048,119024,2703600,2584576,125276,3780,8268,0.000,3566
82.980678,status,watermark,2711520,15064,15064,9124,121948,2710620,2588672,125276,900,8224,0.000,3569
82.996354,send,watermark,2712960,15072,15072,9124,121948,2710620,2588672,125276,2340,6784,0.000,3569
83.116142,status,watermark,2715480,15086,15086,8360,122712,2715480,2592768,125276,0,8360,0.000,3575
83.146903,send,watermark,2718720,15104,15104,8360,122712,2715480,2592768,125276,3240,5120,0.000,3575
83.250825,status,watermark,2719620,15109,15109,8856,122216,2719080,2596864,125276,540,8316,0.000,3580
83.383793,status,watermark,2723760,15132,15132,8272,122800,2723760,2600960,125276,0,8272,0.000,3586
83.388122,send,watermark,2724480,15136,15136,8272,122800,2723760,2600960,125276,720,7552,0.000,3586
83.520787,status,watermark,2727900,15155,15155,8228,122844,2727900,2605056,125276,0,8228,0.000,3593
83.548772,send,watermark,2730240,15168,15168,8228,122844,2727900,2605056,125276,2340,5888,0.000,3593
83.675094,wait,watermark,2731860,15177,15177,8228,122844,2727900,2605056,125276,3960,4268,0.000,3600
83.702815,status,watermark,2731860,15177,15177,9624,121448,2730600,2609152,125276,1260,8364,0.000,3601
83.725477,send,watermark,2736000,15200,15200,9624,121448,2730600,2609152,125276,5400,4224,0.000,3601
83.835697,status,watermark,2736000,15200,15200,12460,118612,2731860,2613248,125276,4140,8320,0.000,3607
83.878736,status,watermark,2740140,15223,15223,12956,118116,2735460,2617344,125276,4680,8276,0.000,3609
83.901456,send,watermark,2741760,15232,15232,12956,118116,2735460,2617344,125276,6300,6656,0.000,3609
84.015255,status,watermark,2744280,15246,15246,8232,122840,2744280,2621440,125276,0,8232,0.000,3615
84.042790,send,watermark,2747520,15264,15264,8232,122840,2744280,2621440,125276,3240,4992,0.000,3615
84.152124,status,watermark,2748240,15268,15268,8368,122704,2748240,2625536,125276,0,8368,0.000,3621
84.287086,status,watermark,2752380,15291,15291,11024,120048,2749680,2629632,125276,2700,8324,0.000,3627
84.309076,send,watermark,2753280,15296,15296,11024,120048,2749680,2629632,125276,3600,7424,0.000,3627
84.427663,status,watermark,2756520,15314,15314,12060,119012,2752740,2633728,125276,3780,8280,0.000,3633
84.444694,send,watermark,2759040,15328,15328,12060,119012,2752740,2633728,125276,6300,5760,0.000,3633
84.559124,status,watermark,2760660,15337,15337,13996,117076,2754900,2637824,125276,5760,8236,0.000,3639
84.586654,send,watermark,2764800,15360,15360,13996,117076,2754900,2637824,125276,9900,4096,0.000,3639
84.690742,status,watermark,2764800,15360,15360,10352,120720,2762640,2641920,125276,2160,8192,0.000,3645
84.778832,status,watermark,2768760,15382,15382,8688,122384,2768400,2646016,125276,360,8328,0.000,3649
84.804762,send,watermark,2770560,15392,15392,8688,122384,2768400,2646016,125276,2160,6528,0.000,3649
84.808883,wait,watermark,2772900,15405,15405,8688,122384,2768400,2646016,125276,4500,4188,0.000,3650
84.915537,status,watermark,2772900,15405,15405,8284,122788,2772900,2650112,125276,0,8284,0.000,3655
84.943420,send,watermark,2776320,15424,15424,8284,122788,2772900,2650112,125276,3420,4864,0.000,3655
85.050750,status,watermark,2777040,15428,15428,8240,122832,2777040,2654208,125276,0,8240,0.000,3661
85.186905,status,watermark,2781180,15451,15451,8196,122876,2781180,2658304,125276,0,8196,0.000,3667
85.203209,send,watermark,2782080,15456,15456,8196,122876,2781180,2658304,125276,900,7296,0.000,3667
85.324422,status,watermark,2785140,15473,15473,8332,122740,2785140,2662400,125276,0,8332,0.000,3673
85.346784,send,watermark,2787840,15488,15488,8332,122740,2785140,2662400,125276,2700,5632,0.000,3673
85.459184,status,watermark,2789280,15496,15496,12428,118644,2785140,2666496,125276,4140,8288,0.000,3679
85.546846,status,watermark,2793420,15519,15519,9324,121748,2792340,2670592,125276,1080,8244,0.000,3683
85.565777,send,watermark,2793600,15520,15520,9324,121748,2792340,2670592,125276,1260,8064,0.000,3683
85.683019,status,watermark,2797560,15542,15542,8560,122512,2797200,2674688,125276,360,8200,0.000,3689
85.702943,send,watermark,2799360,15552,15552,8560,122512,2797200,2674688,125276,2160,6400,0.000,3689
85.819661,status,watermark,2801520,15564,15564,8516,122556,2801340,2678784,125276,180,8336,0.000,3695
85.842733,send,watermark,2805120,15584,15584,8516,122556,2801340,2678784,125276,3780,4736,0.000,3695
85.924515,wait,watermark,2805660,15587,15587,8516,122556,2801340,2678784,125276,4320,4196,0.000,3700
85.950947,status,watermark,2805660,15587,15587,9372,121700,2804580,2682880,125276,1080,8292,0.000,3701
86.086927,status,watermark,2809800,15610,15610,8608,122464,2809440,2686976,125276,360,8248,0.000,3707
86.104272,send,watermark,2810880,15616,15616,8608,122464,2809440,2686976,125276,1440,7168,0.000,3707
86.224963,status,watermark,2813940,15633,15633,11624,119448,2810520,2691072,125276,3420,8204,0.000,3713
86.239280,send,watermark,2816640,15648,15648,11624,119448,2810520,2691072,125276,6120,5504,0.000,3713
86.312047,status,watermark,2817900,15655,15655,8700,122372,2817540,2695168,125276,360,8340,0.000,3717
86.446890,status,watermark,2822040,15678,15678,8296,122776,2822040,2699264,125276,0,8296,0.000,3722
86.452595,send,watermark,2822400,15680,15680,8296,122776,2822040,2699264,125276,360,7936,0.000,3722
86.587033,status,watermark,2826180,15701,15701,10232,120840,2824200,2703360,125276,1980,8252,0.000,3729
86.611082,send,watermark,2828160,15712,15712,10232,120840,2824200,2703360,125276,3960,6272,0.000,3729
86.720250,status,watermark,2830320,15724,15724,8208,122864,2830320,2707456,125276,0,8208,0.000,3735
86.769023,send,watermark,2833920,15744,15744,8208,122864,2830320,2707456,125276,3600,4608,0.000,3735
86.851699,status,watermark,2834280,15746,15746,8344,122728,2834280,2711552,125276,0,8344,0.000,3739
86.988777,status,watermark,2838420,15769,15769,8300,122772,2838420,2715648,125276,0,8300,0.000,3746
87.020908,send,watermark,2839680,15776,15776,8300,122772,2838420,2715648,125276,1260,7040,0.000,3746
87.111832,wait,watermark,2842560,15792,15792,8300,122772,2838420,2715648,125276,4140,4160,0.000,3750
87.122785,status,watermark,2842560,15792,15792,9156,121916,2841660,2719744,125276,900,8256,0.000,3750
87.138612,send,watermark,2845440,15808,15808,9156,121916,2841660,2719744,125276,3780,5376,0.000,3750
87.211089,status,watermark,2846700,15815,15815,8752,122320,2846160,2723840,125276,540,8212,0.000,3754
87.351071,status,watermark,2850660,15837,15837,8348,122724,2850660,2727936,125276,0,8348,0.000,3760
87.357033,send,watermark,2851200,15840,15840,8348,122724,2850660,2727936,125276,540,7808,0.000,3760
87.487207,status,watermark,2854800,15860,15860,8304,122768,2854800,2732032,125276,0,8304,0.000,3766
87.500443,send,watermark,2856960,15872,15872,8304,122768,2854800,2732032,125276,2160,6144,0.000,3766
87.618993,status,watermark,2858940,15883,15883,8260,122812,2858940,2736128,125276,0,8260,0.000,3772
87.637585,send,watermark,2862720,15904,15904,8260,122812,2858940,2736128,125276,3780,4480,0.000,3772
87.755209,status,watermark,2863080,15906,15906,8576,122496,2862720,2740224,125276,360,8216,0.000,3778
87.939302,status,watermark,2867040,15928,15928,11592,119480,2863800,2744320,125276,3240,8352,0.000,3787
87.961726,send,watermark,2868480,15936,15936,11592,119480,2863800,2744320,125276,4680,6912,0.000,3787
87.979216,status,watermark,2871180,15951,15951,12448,118624,2867040,2748416,125276,4140,8308,0.000,3788
88.000462,send,watermark,2874240,15968,15968,12448,118624,2867040,2748416,125276,7200,5248,0.000,3788
88.115679,status,watermark,2875320,15974,15974,8264,122808,2875320,2752512,125276,0,8264,0.000,3794
88.238679,wait,watermark,2879460,15997,15997,8264,122808,2875320,2752512,125276,4140,4124,0.000,3800
88.248848,status,watermark,2879460,15997,15997,8220,122852,2879460,2756608,125276,0,8220,0.000,3800
88.261702,send,watermark,2880000,16000,16000,8220,122852,2879460,2756608,125276,540,7680,0.000,3800
88.387166,status,watermark,2883420,16019,16019,11596,119476,2880180,2760704,125276,3240,8356,0.000,3806
88.400143,send,watermark,2885760,16032,16032,11596,119476,2880180,2760704,125276,5580,6016,0.000,3806
88.520105,status,watermark,2887560,16042,16042,8312,122760,2887560,2764800,125276,0,8312,0.000,3812
88.538018,send,watermark,2891520,16064,16064,8312,122760,2887560,2764800,125276,3960,4352,0.000,3812
88.655008,status,watermark,2891700,16065,16065,8628,122444,2891340,2768896,125276,360,8268,0.000,3818
88.791206,status,watermark,2895840,16088,16088,11644,119428,2892420,2772992,125276,3420,8224,0.000,3824
88.807845,send,watermark,2897280,16096,16096,11644,119428,2892420,2772992,125276,4860,6784,0.000,3824
88.883015,status,watermark,2899800,16110,16110,11420,119652,2896740,2777088,125276,3060,8360,0.000,3828
88.905791,send,watermark,2903040,16128,16128,11420,119652,2896740,2777088,125276,6300,5120,0.000,3828
89.016255,status,watermark,2903940,16133,16133,8316,122756,2903940,2781184,125276,0,8316,0.000,3834
89.151624,status,watermark,2908080,16156,16156,8272,122800,2908080,2785280,125276,0,8272,0.000,3840
89.172149,send,watermark,2908800,16160,16160,8272,122800,2908080,2785280,125276,720,7552,0.000,3840
89.286994,status,watermark,2912220,16179,16179,9128,121944,2911320,2789376,125276,900,8228,0.000,3845
89.300625,send,watermark,2914560,16192,16192,9128,121944,2911320,2789376,125276,3240,5888,0.000,3845
89.385568,wait,watermark,2916180,16201,16201,9128,121944,2911320,2789376,125276,4860,4268,0.000,3850
89.420946,status,watermark,2916180,16201,16201,9804,121268,2914740,2793472,125276,1440,8364,0.000,3851
89.435810,send,watermark,2920320,16224,16224,9804,121268,2914740,2793472,125276,5580,4224,0.000,3851
89.555004,status,watermark,2920320,16224,16224,12640,118432,2916000,2797568,125276,4320,8320,0.000,3857
89.647302,status,watermark,2924460,16247,16247,8276,122796,2924460,2801664,125276,0,8276,0.000,3861
89.666500,send,watermark,2926080,16256,16256,8276,122796,2924460,2801664,125276,1620,6656,0.000,3861
89.779987,status,watermark,2928600,16270,16270,8592,122480,2928240,2805760,125276,360,8232,0.000,3866
89.799272,send,watermark,2931840,16288,16288,8592,122480,2928240,2805760,125276,3600,4992,0.000,3866
89.915039,status,watermark,2932560,16292,16292,9088,121984,2931840,2809856,125276,720,8368,0.000,3872
90.055808,status,watermark,2936700,16315,16315,8324,122748,2936700,2813952,125276,0,8324,0.000,3877
90.067417,send,watermark,2937600,16320,16320,8324,122748,2936700,2813952,125276,900,7424,0.000,3877
90.186871,status,watermark,2940840,16338,16338,8280,122792,2940840,2818048,125276,0,8280,0.000,3883
90.202522,send,watermark,2943360,16352,16352,8280,122792,2940840,2818048,125276,2520,5760,0.000,3883
90.367677,status,watermark,2944980,16361,16361,10396,120676,2942820,2822144,125276,2160,8236,0.000,3892
90.401274,send,watermark,2949120,16384,16384,10396,120676,2942820,2822144,125276,6300,4096,0.000,3892
90.499270,status,watermark,2949120,16384,16384,13052,118020,2944260,2826240,125276,4860,8192,0.000,3897
90.547999,status,watermark,2953080,16406,16406,13908,117164,2947500,2830336,125276,5580,8328,0.000,3899
90.555903,send,watermark,2954880,16416,16416,13908,117164,2947500,2830336,125276,7380,6528,0.000,3899
90.560532,wait,watermark,2957220,16429,16429,13908,117164,2947500,2830336,125276,9720,4188,0.000,3900
90.682871,status,watermark,2957220,16429,16429,8464,122608,2957040,2834432,125276,180,8284,0.000,3906
90.708741,send,watermark,2960640,16448,16448,8464,122608,2957040,2834432,125276,3600,4864,0.000,3906
90.814910,status,watermark,2961360,16452,16452,8240,122832,2961360,2838528,125276,0,8240,0.000,3912
90.950959,status,watermark,2965500,16475,16475,11616,119456,2962080,2842624,125276,3420,8196,0.000,3917
90.975202,send,watermark,2966400,16480,16480,11616,119456,2962080,2842624,125276,4320,7296,0.000,3917
91.091127,status,watermark,2969460,16497,16497,12112,118960,2965680,2846720,125276,3780,8332,0.000,3923
91.109581,send,watermark,2972160,16512,16512,12112,118960,2965680,2846720,125276,6480,5632,0.000,3923
91.228607,status,watermark,2973600,16520,16520,14588,116484,2967300,2850816,125276,6300,8288,0.000,3929
91.316630,status,watermark,2977740,16543,16543,11124,119948,2974860,2854912,125276,2880,8244,0.000,3932
91.329938,send,watermark,2977920,16544,16544,11124,119948,2974860,2854912,125276,3060,8064,0.000,3932
91.446860,status,watermark,2981880,16566,16566,8200,122872,2981880,2859008,125276,0,8200,0.000,3938
91.468945,send,watermark,2983680,16576,16576,8200,122872,2981880,2859008,125276,1800,6400,0.000,3938
91.631012,status,watermark,2985840,16588,16588,8516,122556,2985660,2863104,125276,180,8336,0.000,3946
91.659366,send,watermark,2989440,16608,16608,8516,122556,2985660,2863104,125276,3780,4736,0.000,3946
91.721323,wait,watermark,2989980,16611,16611,8516,122556,2985660,2863104,125276,4320,4196,0.000,3950
91.763552,status,watermark,2989980,16611,16611,11532,119540,2986740,2867200,125276,3240,8292,0.000,3952
91.855738,status,watermark,2994120,16634,16634,11128,119944,2991240,2871296,125276,2880,8248,0.000,3956
91.875198,send,watermark,2995200,16640,16640,11128,119944,2991240,2871296,125276,3960,7168,0.000,3956
91.986809,status,watermark,2998260,16657,16657,10364,120708,2996100,2875392,125276,2160,8204,0.000,3962
92.011403,send,watermark,3000960,16672,16672,10364,120708,2996100,2875392,125276,4860,5504,0.000,3962
92.076340,status,watermark,3002220,16679,16679,8700,122372,3001860,2879488,125276,360,8340,0.000,3966
92.213320,status,watermark,3006360,16702,16702,8296,122776,3006360,2883584,125276,0,8296,0.000,3970
92.219227,send,watermark,3006720,16704,16704,8296,122776,3006360,2883584,125276,360,7936,0.000,3970
92.351422,status,watermark,3010500,16725,16725,8252,122820,3010500,2887680,125276,0,8252,0.000,3976
92.380822,send,watermark,3012480,16736,16736,8252,122820,3010500,2887680,125276,1980,6272,0.000,3976
