time_s,event,transport,mode,produced,sent,packets,seq,free,fill,received,read,high,outstanding,effective_free,controller_budget,waits
70.872843,produce,mqtt,watermark,2318336,2314080,12856,12856,45260,85812,2309940,2224128,88228,4140,43730,0.000,12582
70.912648,status,mqtt,watermark,2318336,2315340,12863,12863,45756,85316,2313540,2228224,88228,1800,43956,0.000,12590
70.918030,send,mqtt,watermark,2318336,2315520,12864,12864,45756,85316,2313540,2228224,88228,1980,43948,0.000,12590
70.968497,pace_wait,mqtt,watermark,2318336,2317140,12873,12873,45756,85316,2313540,2228224,88228,3600,43943,0.000,12600
71.002243,produce,mqtt,watermark,2322432,2318220,12879,12879,45756,85316,2313540,2228224,88228,4680,43943,0.000,12605
71.045993,status,mqtt,watermark,2322432,2319480,12886,12886,44632,86440,2318760,2232320,88228,720,43912,0.000,12613
71.097786,send,mqtt,watermark,2322432,2321280,12896,12896,44632,86440,2318760,2232320,88228,2520,43770,0.000,12622
71.131802,produce,mqtt,watermark,2326528,2322360,12902,12902,44632,86440,2318760,2232320,88228,3600,43778,0.000,12628
71.184190,status,mqtt,watermark,2326528,2323980,12911,12911,44768,86304,2322720,2236416,88228,1260,43508,0.000,12638
71.249778,pace_wait,mqtt,watermark,2326528,2326140,12923,12923,44768,86304,2322720,2236416,88228,3420,43447,0.000,12650
71.260948,produce,mqtt,watermark,2330624,2326500,12925,12925,44768,86304,2322720,2236416,88228,3780,43445,0.000,12651
71.277896,send,mqtt,watermark,2330624,2327040,12928,12928,44768,86304,2322720,2236416,88228,4320,43447,0.000,12654
71.301150,status,mqtt,watermark,2330624,2327760,12932,12932,45084,85988,2326500,2240512,88228,1260,43824,0.000,12659
71.384814,produce,mqtt,watermark,2334720,2330460,12947,12947,45084,85988,2326500,2240512,88228,3960,43801,0.000,12673
71.437250,status,mqtt,watermark,2334720,2332080,12956,12956,45220,85852,2330460,2244608,88228,1620,43600,0.000,12683
71.457841,send,mqtt,watermark,2334720,2332800,12960,12960,45220,85852,2330460,2244608,88228,2340,43540,0.000,12686
71.514144,produce,mqtt,watermark,2338816,2334600,12970,12970,45220,85852,2330460,2244608,88228,4140,43541,0.000,12696
71.530941,pace_wait,mqtt,watermark,2338816,2335140,12973,12973,45220,85852,2330460,2244608,88228,4680,43539,0.000,12700
71.557931,status,mqtt,watermark,2338816,2335860,12977,12977,45356,85716,2334420,2248704,88228,1440,43916,0.000,12704
71.638023,send,mqtt,watermark,2338816,2338560,12992,12992,45356,85716,2334420,2248704,88228,4140,43779,0.000,12718
71.643583,produce,mqtt,watermark,2342912,2338740,12993,12993,45356,85716,2334420,2248704,88228,4320,43777,0.000,12719
71.692158,status,mqtt,watermark,2342912,2340180,13001,13001,44952,86120,2338920,2252800,88228,1260,43692,0.000,12728
71.772842,produce,mqtt,watermark,2347008,2342880,13016,13016,44952,86120,2338920,2252800,88228,3960,43574,0.000,12742
71.811099,status,mqtt,watermark,2347008,2343960,13022,13022,45808,85264,2342160,2256896,88228,1800,44008,0.000,12749
71.812226,pace_wait,mqtt,watermark,2347008,2344140,13023,13023,45808,85264,2342160,2256896,88228,1980,43864,0.000,12750
71.817922,send,mqtt,watermark,2347008,2344320,13024,13024,45808,85264,2342160,2256896,88228,2160,43866,0.000,12750
71.896591,produce,mqtt,watermark,2351104,2346840,13038,13038,45808,85264,2342160,2256896,88228,4680,43864,0.000,12764
71.947585,status,mqtt,watermark,2351104,2348460,13047,13047,44684,86388,2347380,2260992,88228,1080,43604,0.000,12774
71.997909,send,mqtt,watermark,2351104,2350080,13056,13056,44684,86388,2347380,2260992,88228,2700,43594,0.000,12782
72.026131,produce,mqtt,watermark,2355200,2350980,13061,13061,44684,86388,2347380,2260992,88228,3600,43597,0.000,12787
72.066810,status,mqtt,watermark,2355200,2352240,13068,13068,45360,85712,2350800,2265088,88228,1440,43920,0.000,12795
72.093592,pace_wait,mqtt,watermark,2355200,2353140,13073,13073,45360,85712,2350800,2265088,88228,2340,43877,0.000,12800
72.155333,produce,mqtt,watermark,2359296,2355120,13084,13084,45360,85712,2350800,2265088,88228,4320,43873,0.000,12810
72.177891,send,mqtt,watermark,2359296,2355840,13088,13088,45360,85712,2350800,2265088,88228,5040,43875,0.000,12814
72.200184,status,mqtt,watermark,2359296,2356380,13091,13091,45856,85216,2354400,2269184,88228,1980,43876,0.000,12818
72.284736,produce,mqtt,watermark,2363392,2359260,13107,13107,45856,85216,2354400,2269184,88228,4860,43701,0.000,12833
72.319594,status,mqtt,watermark,2363392,2360340,13113,13113,45092,85980,2359260,2273280,88228,1080,44012,0.000,12840
72.357825,send,mqtt,watermark,2363392,2361600,13120,13120,45092,85980,2359260,2273280,88228,2340,43976,0.000,12846
72.374722,pace_wait,mqtt,watermark,2363392,2362140,13123,13123,45092,85980,2359260,2273280,88228,2880,43977,0.000,12850
72.408543,produce,mqtt,watermark,2367488,2363220,13129,13129,45092,85980,2359260,2273280,88228,3960,43979,0.000,12855
72.457014,status,mqtt,watermark,2367488,2364660,13137,13137,45408,85664,2363040,2277376,88228,1620,43788,0.000,12864
72.538084,send,mqtt,watermark,2367488,2367360,13152,13152,45408,85664,2363040,2277376,88228,4320,43682,0.000,12878
72.538282,produce,mqtt,watermark,2371584,2367360,13152,13152,45408,85664,2363040,2277376,88228,4320,43689,0.000,12878
72.578671,status,mqtt,watermark,2371584,2368620,13159,13159,44644,86428,2367900,2281472,88228,720,43924,0.000,12886
72.656125,pace_wait,mqtt,watermark,2371584,2371140,13173,13173,44644,86428,2367900,2281472,88228,3240,43883,0.000,12900
72.667283,produce,mqtt,watermark,2375680,2371500,13175,13175,44644,86428,2367900,2281472,88228,3600,43880,0.000,12901
72.714076,status,mqtt,watermark,2375680,2372940,13183,13183,44780,86292,2371860,2285568,88228,1080,43700,0.000,12910
72.717836,send,mqtt,watermark,2375680,2373120,13184,13184,44780,86292,2371860,2285568,88228,1260,43640,0.000,12910
72.796657,produce,mqtt,watermark,2379776,2375640,13198,13198,44780,86292,2371860,2285568,88228,3780,43642,0.000,12924
72.832600,status,mqtt,watermark,2379776,2376720,13204,13204,45276,85796,2375460,2289664,88228,1260,44016,0.000,12931
72.897840,send,mqtt,watermark,2379776,2378880,13216,13216,45276,85796,2375460,2289664,88228,3420,43944,0.000,12942
72.920346,produce,mqtt,watermark,2383872,2379600,13220,13220,45276,85796,2375460,2289664,88228,4140,43944,0.000,12946
72.937478,pace_wait,mqtt,watermark,2383872,2380140,13223,13223,45276,85796,2375460,2289664,88228,4680,43952,0.000,12950
72.968600,status,mqtt,watermark,2383872,2381040,13228,13228,44872,86200,2379960,2293760,88228,1080,43792,0.000,12955
73.049897,produce,mqtt,watermark,2387968,2383740,13243,13243,44872,86200,2379960,2293760,88228,3780,43693,0.000,12969
73.078141,send,mqtt,watermark,2387968,2384640,13248,13248,44872,86200,2379960,2293760,88228,4680,43697,0.000,12974
73.101576,status,mqtt,watermark,2387968,2385360,13252,13252,45008,86064,2383920,2297856,88228,1440,43568,0.000,12979
73.179073,produce,mqtt,watermark,2392064,2387880,13266,13266,45008,86064,2383920,2297856,88228,3960,43528,0.000,12992
73.218746,pace_wait,mqtt,watermark,2392064,2389140,13273,13273,45008,86064,2383920,2297856,88228,5220,43537,0.000,13000
73.224199,status,mqtt,watermark,2392064,2389140,13273,13273,44964,86108,2388060,2301952,88228,1080,43884,0.000,13000
73.257889,send,mqtt,watermark,2392064,2390400,13280,13280,44964,86108,2388060,2301952,88228,2340,43703,0.000,13006
73.308476,produce,mqtt,watermark,2396160,2392020,13289,13289,44964,86108,2388060,2301952,88228,3960,43701,0.000,13015
73.354454,status,mqtt,watermark,2396160,2393460,13297,13297,45100,85972,2392020,2306048,88228,1440,43660,0.000,13024
73.437996,send,mqtt,watermark,2396160,2396160,13312,13312,45100,85972,2392020,2306048,88228,4140,43631,0.000,13038
73.438174,produce,mqtt,watermark,2400256,2396160,13312,13312,45100,85972,2392020,2306048,88228,4140,43639,0.000,13038
73.474506,status,mqtt,watermark,2400256,2397240,13318,13318,45236,85836,2395980,2310144,88228,1260,43976,0.000,13045
73.499717,pace_wait,mqtt,watermark,2400256,2398140,13323,13323,45236,85836,2395980,2310144,88228,2160,43883,0.000,13050
73.561699,produce,mqtt,watermark,2404352,2400120,13334,13334,45236,85836,2395980,2310144,88228,4140,43886,0.000,13060
73.616046,status,mqtt,watermark,2404352,2401740,13343,13343,45192,85880,2400120,2314240,88228,1620,43573,0.000,13070
73.617954,send,mqtt,watermark,2404352,2401920,13344,13344,45192,85880,2400120,2314240,88228,1800,43454,0.000,13070
73.691015,produce,mqtt,watermark,2408448,2404260,13357,13357,45192,85880,2400120,2314240,88228,4140,43452,0.000,13083
73.736288,status,mqtt,watermark,2408448,2405700,13365,13365,45328,85744,2404080,2318336,88228,1620,43708,0.000,13092
73.781204,pace_wait,mqtt,watermark,2408448,2407140,13373,13373,45328,85744,2404080,2318336,88228,3060,43705,0.000,13100
73.798065,send,mqtt,watermark,2408448,2407680,13376,13376,45328,85744,2404080,2318336,88228,3600,43705,0.000,13102
73.820551,produce,mqtt,watermark,2412544,2408400,13380,13380,45328,85744,2404080,2318336,88228,4320,43704,0.000,13106
73.865072,status,mqtt,watermark,2412544,2409660,13387,13387,44924,86148,2408580,2322432,88228,1080,43844,0.000,13114
73.949749,produce,mqtt,watermark,2416640,2412540,13403,13403,44924,86148,2408580,2322432,88228,3960,43674,0.000,13129
73.977801,send,mqtt,watermark,2416640,2413440,13408,13408,44924,86148,2408580,2322432,88228,4860,43671,0.000,13134
73.984604,status,mqtt,watermark,2416640,2413620,13409,13409,45420,85652,2412180,2326528,88228,1440,43980,0.000,13136
74.062439,pace_wait,mqtt,watermark,2416640,2416140,13423,13423,45420,85652,2412180,2326528,88228,3960,43951,0.000,13150
74.073451,produce,mqtt,watermark,2420736,2416500,13425,13425,45420,85652,2412180,2326528,88228,4320,43943,0.000,13151
74.119474,status,mqtt,watermark,2420736,2417940,13433,13433,45196,85876,2416500,2330624,88228,1440,43757,0.000,13160
74.157844,send,mqtt,watermark,2420736,2419200,13440,13440,45196,85876,2416500,2330624,88228,2700,43725,0.000,13166
74.202950,produce,mqtt,watermark,2424832,2420640,13448,13448,45196,85876,2416500,2330624,88228,4140,43728,0.000,13174
74.241752,status,mqtt,watermark,2424832,2421720,13454,13454,44972,86100,2420820,2334720,88228,900,44072,0.000,13181
74.332315,produce,mqtt,watermark,2428928,2424780,13471,13471,44972,86100,2420820,2334720,88228,3960,43910,0.000,13197
74.337829,send,mqtt,watermark,2428928,2424960,13472,13472,44972,86100,2420820,2334720,88228,4140,43907,0.000,13198
74.343465,pace_wait,mqtt,watermark,2428928,2425140,13473,13473,44972,86100,2420820,2334720,88228,4320,43907,0.000,13200
74.375903,status,mqtt,watermark,2428928,2426040,13478,13478,44748,86324,2425140,2338816,88228,900,43848,0.000,13205
74.461680,produce,mqtt,watermark,2433024,2428920,13494,13494,44748,86324,2425140,2338816,88228,3780,43712,0.000,13220
74.495056,status,mqtt,watermark,2433024,2429820,13499,13499,45064,86008,2428920,2342912,88228,900,44164,0.000,13226
74.517825,send,mqtt,watermark,2433024,2430720,13504,13504,45064,86008,2428920,2342912,88228,1800,43992,0.000,13230
74.585556,produce,mqtt,watermark,2437120,2432880,13516,13516,45064,86008,2428920,2342912,88228,3960,44000,0.000,13242
74.624815,pace_wait,mqtt,watermark,2437120,2434140,13523,13523,45064,86008,2428920,2342912,88228,5220,43996,0.000,13250
74.628722,status,mqtt,watermark,2437120,2434140,13523,13523,45380,85692,2432700,2347008,88228,1440,43940,0.000,13250
74.697923,send,mqtt,watermark,2437120,2436480,13536,13536,45380,85692,2432700,2347008,88228,3780,43814,0.000,13262
74.715014,produce,mqtt,watermark,2441216,2437020,13539,13539,45380,85692,2432700,2347008,88228,4320,43821,0.000,13265
74.752177,status,mqtt,watermark,2441216,2438100,13545,13545,45696,85376,2436480,2351104,88228,1620,44076,0.000,13272
74.844120,produce,mqtt,watermark,2445312,2441160,13562,13562,45696,85376,2436480,2351104,88228,4680,43958,0.000,13288
74.877929,send,mqtt,watermark,2445312,2442240,13568,13568,45696,85376,2436480,2351104,88228,5760,43960,0.000,13294
74.885580,status,mqtt,watermark,2445312,2442420,13569,13569,45292,85780,2440980,2355200,88228,1440,43852,0.000,13296
74.906045,pace_wait,mqtt,watermark,2445312,2443140,13573,13573,45292,85780,2440980,2355200,88228,2160,43787,0.000,13300
74.973520,produce,mqtt,watermark,2449408,2445300,13585,13585,45292,85780,2440980,2355200,88228,4320,43786,0.000,13311
75.025050,status,mqtt,watermark,2449408,2446920,13594,13594,45248,85824,2445120,2359296,88228,1800,43448,0.000,13321
75.057924,send,mqtt,watermark,2449408,2448000,13600,13600,45248,85824,2445120,2359296,88228,2880,43420,0.000,13326
75.097361,produce,mqtt,watermark,2453504,2449260,13607,13607,45248,85824,2445120,2359296,88228,4140,43422,0.000,13333
75.141847,status,mqtt,watermark,2453504,2450520,13614,13614,44844,86228,2449620,2363392,88228,900,43944,0.000,13341
75.187281,pace_wait,mqtt,watermark,2453504,2452140,13623,13623,44844,86228,2449620,2363392,88228,2520,43778,0.000,13350
75.226790,produce,mqtt,watermark,2457600,2453400,13630,13630,44844,86228,2449620,2363392,88228,3780,43782,0.000,13356
75.237936,send,mqtt,watermark,2457600,2453760,13632,13632,44844,86228,2449620,2363392,88228,4140,43779,0.000,13358
75.276772,status,mqtt,watermark,2457600,2454840,13638,13638,45700,85372,2452860,2367488,88228,1980,43720,0.000,13365
75.355984,produce,mqtt,watermark,2461696,2457540,13653,13653,45700,85372,2452860,2367488,88228,4680,43554,0.000,13379
75.395920,status,mqtt,watermark,2461696,2458800,13660,13660,44936,86136,2457720,2371584,88228,1080,43856,0.000,13387
75.417946,send,mqtt,watermark,2461696,2459520,13664,13664,44936,86136,2457720,2371584,88228,1800,43841,0.000,13390
75.468477,pace_wait,mqtt,watermark,2461696,2461140,13673,13673,44936,86136,2457720,2371584,88228,3420,43838,0.000,13400
75.485430,produce,mqtt,watermark,2465792,2461680,13676,13676,44936,86136,2457720,2371584,88228,3960,43841,0.000,13402
75.529707,status,mqtt,watermark,2465792,2462940,13683,13683,44892,86180,2461860,2375680,88228,1080,43812,0.000,13410
75.598014,send,mqtt,watermark,2465792,2465280,13696,13696,44892,86180,2461860,2375680,88228,3420,43658,0.000,13422
75.609356,produce,mqtt,watermark,2469888,2465640,13698,13698,44892,86180,2461860,2375680,88228,3780,43660,0.000,13424
75.648972,status,mqtt,watermark,2469888,2466900,13705,13705,45568,85504,2465280,2379776,88228,1620,43948,0.000,13432
75.738571,produce,mqtt,watermark,2473984,2469780,13721,13721,45568,85504,2465280,2379776,88228,4500,43935,0.000,13447
75.749740,pace_wait,mqtt,watermark,2473984,2470140,13723,13723,45568,85504,2465280,2379776,88228,4860,43933,0.000,13450
75.777974,send,mqtt,watermark,2473984,2471040,13728,13728,45568,85504,2465280,2379776,88228,5760,43936,0.000,13454
75.785018,status,mqtt,watermark,2473984,2471220,13729,13729,44984,86088,2469960,2383872,88228,1260,43724,0.000,13456
75.867881,produce,mqtt,watermark,2478080,2473920,13744,13744,44984,86088,2469960,2383872,88228,3960,43675,0.000,13470
75.904527,status,mqtt,watermark,2478080,2475000,13750,13750,45120,85952,2473920,2387968,88228,1080,44040,0.000,13477
75.957906,send,mqtt,watermark,2478080,2476800,13760,13760,45120,85952,2473920,2387968,88228,2880,43948,0.000,13486
75.997470,produce,mqtt,watermark,2482176,2478060,13767,13767,45120,85952,2473920,2387968,88228,4140,43954,0.000,13493
76.031135,pace_wait,mqtt,watermark,2482176,2479140,13773,13773,45120,85952,2473920,2387968,88228,5220,43951,0.000,13500
76.041468,status,mqtt,watermark,2482176,2479320,13774,13774,45256,85816,2477880,2392064,88228,1440,43816,0.000,13501
76.120941,produce,mqtt,watermark,2486272,2482020,13789,13789,45256,85816,2477880,2392064,88228,4140,43659,0.000,13515
76.137864,send,mqtt,watermark,2486272,2482560,13792,13792,45256,85816,2477880,2392064,88228,4680,43661,0.000,13518
76.163051,status,mqtt,watermark,2486272,2483280,13796,13796,45572,85500,2481660,2396160,88228,1620,43952,0.000,13523
76.250311,produce,mqtt,watermark,2490368,2486160,13812,13812,45572,85500,2481660,2396160,88228,4500,43864,0.000,13538
76.293746,status,mqtt,watermark,2490368,2487420,13819,13819,44988,86084,2486340,2400256,88228,1080,43908,0.000,13546
76.312305,pace_wait,mqtt,watermark,2490368,2488140,13823,13823,44988,86084,2486340,2400256,88228,1800,43782,0.000,13550
76.317954,send,mqtt,watermark,2490368,2488320,13824,13824,44988,86084,2486340,2400256,88228,1980,43782,0.000,13550
76.379932,produce,mqtt,watermark,2494464,2490300,13835,13835,44988,86084,2486340,2400256,88228,3960,43786,0.000,13561
76.415663,status,mqtt,watermark,2494464,2491380,13841,13841,44944,86128,2490480,2404352,88228,900,44044,0.000,13568
76.497932,send,mqtt,watermark,2494464,2494080,13856,13856,44944,86128,2490480,2404352,88228,3600,43976,0.000,13582
76.509057,produce,mqtt,watermark,2498560,2494440,13858,13858,44944,86128,2490480,2404352,88228,3960,43972,0.000,13584
76.552260,status,mqtt,watermark,2498560,2495700,13865,13865,45440,85632,2494080,2408448,88228,1620,43820,0.000,13592
76.593516,pace_wait,mqtt,watermark,2498560,2497140,13873,13873,45440,85632,2494080,2408448,88228,3060,43700,0.000,13600
76.632920,produce,mqtt,watermark,2502656,2498400,13880,13880,45440,85632,2494080,2408448,88228,4320,43701,0.000,13606
76.668945,status,mqtt,watermark,2502656,2499480,13886,13886,45576,85496,2498040,2412544,88228,1440,44136,0.000,13613
76.677872,send,mqtt,watermark,2502656,2499840,13888,13888,45576,85496,2498040,2412544,88228,1800,44061,0.000,13614
76.762334,produce,mqtt,watermark,2506752,2502540,13903,13903,45576,85496,2498040,2412544,88228,4500,44064,0.000,13629
76.805680,status,mqtt,watermark,2506752,2503800,13910,13910,45892,85180,2501820,2416640,88228,1980,43912,0.000,13637
76.857992,send,mqtt,watermark,2506752,2505600,13920,13920,45892,85180,2501820,2416640,88228,3780,43786,0.000,13646
76.874734,pace_wait,mqtt,watermark,2506752,2506140,13923,13923,45892,85180,2501820,2416640,88228,4320,43782,0.000,13650
76.891619,produce,mqtt,watermark,2510848,2506680,13926,13926,45892,85180,2501820,2416640,88228,4860,43782,0.000,13652
76.939836,status,mqtt,watermark,2510848,2508120,13934,13934,44768,86304,2507040,2420736,88228,1080,43689,0.000,13661
77.020975,produce,mqtt,watermark,2514944,2510820,13949,13949,44768,86304,2507040,2420736,88228,3780,43586,0.000,13675
77.038026,send,mqtt,watermark,2514944,2511360,13952,13952,44768,86304,2507040,2420736,88228,4320,43591,0.000,13678
77.062440,status,mqtt,watermark,2514944,2512080,13956,13956,45624,85448,2510280,2424832,88228,1800,43824,0.000,13683
77.144983,produce,mqtt,watermark,2519040,2514780,13971,13971,45624,85448,2510280,2424832,88228,4500,43765,0.000,13697
77.156140,pace_wait,mqtt,watermark,2519040,2515140,13973,13973,45624,85448,2510280,2424832,88228,4860,43763,0.000,13700
77.194460,status,mqtt,watermark,2519040,2516220,13979,13979,44680,86392,2515320,2428928,88228,900,43780,0.000,13706
77.217891,send,mqtt,watermark,2519040,2517120,13984,13984,44680,86392,2515320,2428928,88228,1800,43630,0.000,13710
77.274172,produce,mqtt,watermark,2523136,2518920,13994,13994,44680,86392,2515320,2428928,88228,3600,43631,0.000,13720
77.317530,status,mqtt,watermark,2523136,2520180,14001,14001,44816,86256,2519280,2433024,88228,900,43916,0.000,13728
77.397839,send,mqtt,watermark,2523136,2522880,14016,14016,44816,86256,2519280,2433024,88228,3600,43786,0.000,13742
77.403539,produce,mqtt,watermark,2527232,2523060,14017,14017,44816,86256,2519280,2433024,88228,3780,43788,0.000,13743
77.437259,pace_wait,mqtt,watermark,2527232,2524140,14023,14023,44816,86256,2519280,2433024,88228,4860,43787,0.000,13750
77.451239,status,mqtt,watermark,2527232,2524500,14025,14025,45312,85760,2522880,2437120,88228,1620,43692,0.000,13752
77.532879,produce,mqtt,watermark,2531328,2527200,14040,14040,45312,85760,2522880,2437120,88228,4320,43604,0.000,13766
77.570784,status,mqtt,watermark,2531328,2528280,14046,14046,44908,86164,2527380,2441216,88228,900,44008,0.000,13773
77.577784,send,mqtt,watermark,2531328,2528640,14048,14048,44908,86164,2527380,2441216,88228,1260,43872,0.000,13774
77.656839,produce,mqtt,watermark,2535424,2531160,14062,14062,44908,86164,2527380,2441216,88228,3780,43881,0.000,13788
77.706370,status,mqtt,watermark,2535424,2532600,14070,14070,46304,84768,2530080,2445312,88228,2520,43784,0.000,13797
77.718592,pace_wait,mqtt,watermark,2535424,2533140,14073,14073,46304,84768,2530080,2445312,88228,3060,43635,0.000,13800
77.757972,send,mqtt,watermark,2535424,2534400,14080,14080,46304,84768,2530080,2445312,88228,4320,43635,0.000,13806
77.786125,produce,mqtt,watermark,2539520,2535300,14085,14085,46304,84768,2530080,2445312,88228,5220,43636,0.000,13811
77.824361,status,mqtt,watermark,2539520,2536380,14091,14091,44820,86252,2535660,2449408,88228,720,44100,0.000,13818
77.915457,produce,mqtt,watermark,2543616,2539440,14108,14108,44820,86252,2535660,2449408,88228,3780,43955,0.000,13834
77.937998,send,mqtt,watermark,2543616,2540160,14112,14112,44820,86252,2535660,2449408,88228,4500,43956,0.000,13838
77.976116,status,mqtt,watermark,2543616,2541240,14118,14118,44956,86116,2539620,2453504,88228,1620,43336,0.000,13845
77.999705,pace_wait,mqtt,watermark,2543616,2542140,14123,14123,44956,86116,2539620,2453504,88228,2520,43191,0.000,13850
78.044703,produce,mqtt,watermark,2547712,2543580,14131,14131,44956,86116,2539620,2453504,88228,3960,43191,0.000,13857
78.086925,status,mqtt,watermark,2547712,2544840,14138,14138,45632,85440,2543040,2457600,88228,1800,43832,0.000,13865
78.117893,send,mqtt,watermark,2547712,2545920,14144,14144,45632,85440,2543040,2457600,88228,2880,43743,0.000,13870
78.168545,produce,mqtt,watermark,2551808,2547540,14153,14153,45632,85440,2543040,2457600,88228,4500,43744,0.000,13879
78.214201,status,mqtt,watermark,2551808,2548980,14161,14161,44868,86204,2547900,2461696,88228,1080,43788,0.000,13888
78.281051,pace_wait,mqtt,watermark,2551808,2551140,14173,14173,44868,86204,2547900,2461696,88228,3240,43767,0.000,13900
78.297917,send,mqtt,watermark,2551808,2551680,14176,14176,44868,86204,2547900,2461696,88228,3780,43767,0.000,13902
78.297991,produce,mqtt,watermark,2555904,2551680,14176,14176,44868,86204,2547900,2461696,88228,3780,43769,0.000,13902
78.341592,status,mqtt,watermark,2555904,2552940,14183,14183,45004,86068,2551860,2465792,88228,1080,43925,0.000,13910
78.427241,produce,mqtt,watermark,2560000,2555820,14199,14199,45004,86068,2551860,2465792,88228,3960,43786,0.000,13925
78.468936,status,mqtt,watermark,2560000,2557080,14206,14206,45140,85932,2555820,2469888,88228,1260,43880,0.000,13933
78.477822,send,mqtt,watermark,2560000,2557440,14208,14208,45140,85932,2555820,2469888,88228,1620,43804,0.000,13934
78.556843,produce,mqtt,watermark,2564096,2559960,14222,14222,45140,85932,2555820,2469888,88228,4140,43813,0.000,13948
78.562334,pace_wait,mqtt,watermark,2564096,2560140,14223,14223,45140,85932,2555820,2469888,88228,4320,43809,0.000,13950
78.589941,status,mqtt,watermark,2564096,2560860,14227,14227,45816,85256,2559240,2473984,88228,1620,44196,0.000,13954
78.657971,send,mqtt,watermark,2564096,2563200,14240,14240,45816,85256,2559240,2473984,88228,3960,44033,0.000,13966
78.680354,produce,mqtt,watermark,2568192,2563920,14244,14244,45816,85256,2559240,2473984,88228,4680,44029,0.000,13970
78.725645,status,mqtt,watermark,2568192,2565360,14252,14252,45592,85480,2563560,2478080,88228,1800,43792,0.000,13979
78.809741,produce,mqtt,watermark,2572288,2568060,14267,14267,45592,85480,2563560,2478080,88228,4500,43784,0.000,13993
78.837854,send,mqtt,watermark,2572288,2568960,14272,14272,45592,85480,2563560,2478080,88228,5400,43783,0.000,13998
78.843448,pace_wait,mqtt,watermark,2572288,2569140,14273,14273,45592,85480,2563560,2478080,88228,5580,43783,0.000,14000
78.859056,status,mqtt,watermark,2572288,2569500,14275,14275,44828,86244,2568420,2482176,88228,1080,43748,0.000,14002
78.939444,produce,mqtt,watermark,2576384,2572200,14290,14290,44828,86244,2568420,2482176,88228,3780,43620,0.000,14016
78.979518,status,mqtt,watermark,2576384,2573460,14297,14297,45144,85928,2572200,2486272,88228,1260,43884,0.000,14024
79.017865,send,mqtt,watermark,2576384,2574720,14304,14304,45144,85928,2572200,2486272,88228,2520,43851,0.000,14030
79.068743,produce,mqtt,watermark,2580480,2576340,14313,14313,45144,85928,2572200,2486272,88228,4140,43859,0.000,14039
79.114111,status,mqtt,watermark,2580480,2577780,14321,14321,45280,85792,2576160,2490368,88228,1620,43660,0.000,14048
79.124921,pace_wait,mqtt,watermark,2580480,2578140,14323,14323,45280,85792,2576160,2490368,88228,1980,43646,0.000,14050
79.197851,send,mqtt,watermark,2580480,2580480,14336,14336,45280,85792,2576160,2490368,88228,4320,43640,0.000,14062
79.197911,produce,mqtt,watermark,2584576,2580480,14336,14336,45280,85792,2576160,2490368,88228,4320,43642,0.000,14062
79.235176,status,mqtt,watermark,2584576,2581560,14342,14342,45596,85476,2579940,2494464,88228,1620,43976,0.000,14069
79.321907,produce,mqtt,watermark,2588672,2584440,14358,14358,45596,85476,2579940,2494464,88228,4500,43871,0.000,14084
79.369555,status,mqtt,watermark,2588672,2585880,14366,14366,45012,86060,2584620,2498560,88228,1260,43752,0.000,14093
79.377849,send,mqtt,watermark,2588672,2586240,14368,14368,45012,86060,2584620,2498560,88228,1620,43658,0.000,14094
79.405957,pace_wait,mqtt,watermark,2588672,2587140,14373,14373,45012,86060,2584620,2498560,88228,2520,43657,0.000,14100
79.451014,produce,mqtt,watermark,2592768,2588580,14381,14381,45012,86060,2584620,2498560,88228,3960,43659,0.000,14107
79.490425,status,mqtt,watermark,2592768,2589840,14388,14388,44968,86104,2588760,2502656,88228,1080,43888,0.000,14115
79.557934,send,mqtt,watermark,2592768,2592000,14400,14400,44968,86104,2588760,2502656,88228,3240,43888,0.000,14126
79.580352,produce,mqtt,watermark,2596864,2592720,14404,14404,44968,86104,2588760,2502656,88228,3960,43885,0.000,14130
79.624353,status,mqtt,watermark,2596864,2593980,14411,14411,45284,85788,2592540,2506752,88228,1440,43844,0.000,14138
79.687297,pace_wait,mqtt,watermark,2596864,2596140,14423,14423,45284,85788,2592540,2506752,88228,3600,43699,0.000,14150
79.709723,produce,mqtt,watermark,2600960,2596860,14427,14427,45284,85788,2592540,2506752,88228,4320,43696,0.000,14153
79.737884,send,mqtt,watermark,2600960,2597760,14432,14432,45284,85788,2592540,2506752,88228,5220,43698,0.000,14158
79.744766,status,mqtt,watermark,2600960,2597940,14433,14433,44700,86372,2597220,2510848,88228,720,43980,0.000,14160
79.833571,produce,mqtt,watermark,2605056,2600820,14449,14449,44700,86372,2597220,2510848,88228,3600,43941,0.000,14175
79.881275,status,mqtt,watermark,2605056,2602260,14457,14457,45016,86056,2601000,2514944,88228,1260,43757,0.000,14184
79.917990,send,mqtt,watermark,2605056,2603520,14464,14464,45016,86056,2601000,2514944,88228,2520,43672,0.000,14190
79.963008,produce,mqtt,watermark,2609152,2604960,14472,14472,45016,86056,2601000,2514944,88228,3960,43672,0.000,14198
79.968563,pace_wait,mqtt,watermark,2609152,2605140,14473,14473,45016,86056,2601000,2514944,88228,4140,43670,0.000,14200
79.998722,status,mqtt,watermark,2609152,2606040,14478,14478,45152,85920,2604960,2519040,88228,1080,44072,0.000,14205
80.092322,produce,mqtt,watermark,2613248,2609100,14495,14495,45152,85920,2604960,2519040,88228,4140,44007,0.000,14221
